"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000","2600:8805:3803:6100:c100:e220:6ae:755","2620:0:861:ed1a::1","TLSv1.2","159","Application Data"
"2","0.000121","2600:8805:3803:6100:c100:e220:6ae:755","2620:0:861:ed1a::1","TLSv1.2","125","Application Data"
"3","0.015754","2620:0:861:ed1a::1","2600:8805:3803:6100:c100:e220:6ae:755","TCP","1514","443  >  54978 [ACK] Seq=1 Ack=74 Win=83 Len=1428 TSval=705213431 TSecr=2149405071 [TCP segment of a reassembled PDU]"
"4","0.015836","2600:8805:3803:6100:c100:e220:6ae:755","2620:0:861:ed1a::1","TCP","86","54978  >  443 [ACK] Seq=113 Ack=1429 Win=2561 Len=0 TSval=2149405087 TSecr=705213431"
"5","0.016051","2620:0:861:ed1a::1","2600:8805:3803:6100:c100:e220:6ae:755","TCP","1514","443  >  54978 [ACK] Seq=1429 Ack=74 Win=83 Len=1428 TSval=705213431 TSecr=2149405071 [TCP segment of a reassembled PDU]"
"6","0.016052","2620:0:861:ed1a::1","2600:8805:3803:6100:c100:e220:6ae:755","TCP","1514","443  >  54978 [ACK] Seq=2857 Ack=74 Win=83 Len=1428 TSval=705213431 TSecr=2149405071 [TCP segment of a reassembled PDU]"
"7","0.016053","2620:0:861:ed1a::1","2600:8805:3803:6100:c100:e220:6ae:755","TCP","1514","443  >  54978 [PSH, ACK] Seq=4285 Ack=74 Win=83 Len=1428 TSval=705213431 TSecr=2149405071 [TCP segment of a reassembled PDU]"
"8","0.016098","2600:8805:3803:6100:c100:e220:6ae:755","2620:0:861:ed1a::1","TCP","86","54978  >  443 [ACK] Seq=113 Ack=5713 Win=2516 Len=0 TSval=2149405087 TSecr=705213431"
"9","0.016186","2600:8805:3803:6100:c100:e220:6ae:755","2620:0:861:ed1a::1","TCP","86","[TCP Window Update] 54978  >  443 [ACK] Seq=113 Ack=5713 Win=2583 Len=0 TSval=2149405087 TSecr=705213431"
"10","0.017497","2620:0:861:ed1a::1","2600:8805:3803:6100:c100:e220:6ae:755","TCP","1514","443  >  54978 [ACK] Seq=5713 Ack=74 Win=83 Len=1428 TSval=705213431 TSecr=2149405071 [TCP segment of a reassembled PDU]"
"11","0.017498","2620:0:861:ed1a::1","2600:8805:3803:6100:c100:e220:6ae:755","TCP","1514","443  >  54978 [ACK] Seq=7141 Ack=74 Win=83 Len=1428 TSval=705213431 TSecr=2149405071 [TCP segment of a reassembled PDU]"
"12","0.017498","2620:0:861:ed1a::1","2600:8805:3803:6100:c100:e220:6ae:755","TCP","1514","443  >  54978 [ACK] Seq=8569 Ack=74 Win=83 Len=1428 TSval=705213431 TSecr=2149405071 [TCP segment of a reassembled PDU]"
"13","0.017499","2620:0:861:ed1a::1","2600:8805:3803:6100:c100:e220:6ae:755","TCP","1514","443  >  54978 [PSH, ACK] Seq=9997 Ack=74 Win=83 Len=1428 TSval=705213431 TSecr=2149405071 [TCP segment of a reassembled PDU]"
"14","0.017500","2620:0:861:ed1a::1","2600:8805:3803:6100:c100:e220:6ae:755","TCP","1514","443  >  54978 [ACK] Seq=11425 Ack=74 Win=83 Len=1428 TSval=705213432 TSecr=2149405071 [TCP segment of a reassembled PDU]"
"15","0.017571","2600:8805:3803:6100:c100:e220:6ae:755","2620:0:861:ed1a::1","TCP","86","54978  >  443 [ACK] Seq=113 Ack=12853 Win=2471 Len=0 TSval=2149405088 TSecr=705213432"
"16","0.017672","2600:8805:3803:6100:c100:e220:6ae:755","2620:0:861:ed1a::1","TCP","86","[TCP Window Update] 54978  >  443 [ACK] Seq=113 Ack=12853 Win=2583 Len=0 TSval=2149405088 TSecr=705213432"
"17","0.018517","2620:0:861:ed1a::1","2600:8805:3803:6100:c100:e220:6ae:755","TCP","1514","443  >  54978 [ACK] Seq=12853 Ack=74 Win=83 Len=1428 TSval=705213432 TSecr=2149405071 [TCP segment of a reassembled PDU]"
"18","0.018519","2620:0:861:ed1a::1","2600:8805:3803:6100:c100:e220:6ae:755","TLSv1.2","427","Application Data"
"19","0.018520","2620:0:861:ed1a::1","2600:8805:3803:6100:c100:e220:6ae:755","TCP","1514","443  >  54978 [ACK] Seq=14622 Ack=74 Win=83 Len=1428 TSval=705213433 TSecr=2149405071 [TCP segment of a reassembled PDU]"
"20","0.018520","2620:0:861:ed1a::1","2600:8805:3803:6100:c100:e220:6ae:755","TCP","1514","443  >  54978 [ACK] Seq=16050 Ack=74 Win=83 Len=1428 TSval=705213433 TSecr=2149405071 [TCP segment of a reassembled PDU]"
"21","0.018521","2620:0:861:ed1a::1","2600:8805:3803:6100:c100:e220:6ae:755","TCP","1514","443  >  54978 [ACK] Seq=17478 Ack=74 Win=83 Len=1428 TSval=705213433 TSecr=2149405071 [TCP segment of a reassembled PDU]"
"22","0.018522","2620:0:861:ed1a::1","2600:8805:3803:6100:c100:e220:6ae:755","TCP","1514","443  >  54978 [PSH, ACK] Seq=18906 Ack=74 Win=83 Len=1428 TSval=705213433 TSecr=2149405071 [TCP segment of a reassembled PDU]"
"23","0.018568","2600:8805:3803:6100:c100:e220:6ae:755","2620:0:861:ed1a::1","TCP","86","54978  >  443 [ACK] Seq=113 Ack=20334 Win=2466 Len=0 TSval=2149405089 TSecr=705213433"
"24","0.018691","2600:8805:3803:6100:c100:e220:6ae:755","2620:0:861:ed1a::1","TCP","86","[TCP Window Update] 54978  >  443 [ACK] Seq=113 Ack=20334 Win=2583 Len=0 TSval=2149405089 TSecr=705213433"
"25","0.019451","2620:0:861:ed1a::1","2600:8805:3803:6100:c100:e220:6ae:755","TCP","1514","443  >  54978 [ACK] Seq=20334 Ack=74 Win=83 Len=1428 TSval=705213433 TSecr=2149405071 [TCP segment of a reassembled PDU]"
"26","0.019451","2620:0:861:ed1a::1","2600:8805:3803:6100:c100:e220:6ae:755","TCP","1514","443  >  54978 [ACK] Seq=21762 Ack=74 Win=83 Len=1428 TSval=705213433 TSecr=2149405071 [TCP segment of a reassembled PDU]"
"27","0.019453","2620:0:861:ed1a::1","2600:8805:3803:6100:c100:e220:6ae:755","TCP","1514","443  >  54978 [ACK] Seq=23190 Ack=74 Win=83 Len=1428 TSval=705213433 TSecr=2149405071 [TCP segment of a reassembled PDU]"
"28","0.019453","2620:0:861:ed1a::1","2600:8805:3803:6100:c100:e220:6ae:755","TLSv1.2","438","Application Data"
"29","0.019454","2620:0:861:ed1a::1","2600:8805:3803:6100:c100:e220:6ae:755","TLSv1.2","125","Application Data"
"30","0.019530","2600:8805:3803:6100:c100:e220:6ae:755","2620:0:861:ed1a::1","TCP","86","54978  >  443 [ACK] Seq=113 Ack=24970 Win=2511 Len=0 TSval=2149405089 TSecr=705213433"
"31","0.019586","2600:8805:3803:6100:c100:e220:6ae:755","2620:0:861:ed1a::1","TCP","86","54978  >  443 [ACK] Seq=113 Ack=25009 Win=2510 Len=0 TSval=2149405091 TSecr=705213434"
"32","0.019996","2600:8805:3803:6100:c100:e220:6ae:755","2620:0:861:ed1a::1","TCP","86","[TCP Window Update] 54978  >  443 [ACK] Seq=113 Ack=25009 Win=2583 Len=0 TSval=2149405091 TSecr=705213434"
"33","0.020127","2600:8805:3803:6100:c100:e220:6ae:755","2620:0:861:ed1a::1","TLSv1.2","121","Application Data"
"34","0.035804","2620:0:861:ed1a::1","2600:8805:3803:6100:c100:e220:6ae:755","TCP","86","443  >  54978 [ACK] Seq=25009 Ack=148 Win=83 Len=0 TSval=705213451 TSecr=2149405091"
"35","1.582691","2600:8805:3803:6100:c100:e220:6ae:755","2620:0:861:ed1a::1","TLSv1.2","163","Application Data"
