"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000","2600:8805:3803:6100:c100:e220:6ae:755","2600:1408:ec00:1286::2e03","TLSv1.2","884","Application Data"
"2","0.000131","2600:8805:3803:6100:c100:e220:6ae:755","2600:1408:ec00:1286::2e03","TLSv1.2","125","Application Data"
"3","0.018700","2600:1408:ec00:1286::2e03","2600:8805:3803:6100:c100:e220:6ae:755","TCP","86","443  >  55088 [ACK] Seq=1 Ack=799 Win=3810 Len=0 TSval=63882466 TSecr=2278703695"
"4","0.019027","2600:1408:ec00:1286::2e03","2600:8805:3803:6100:c100:e220:6ae:755","TCP","86","443  >  55088 [ACK] Seq=1 Ack=838 Win=3810 Len=0 TSval=63882466 TSecr=2278703695"
"5","0.019028","2600:1408:ec00:1286::2e03","2600:8805:3803:6100:c100:e220:6ae:755","TLSv1.2","125","Application Data"
"6","0.019099","2600:8805:3803:6100:c100:e220:6ae:755","2600:1408:ec00:1286::2e03","TCP","86","55088  >  443 [ACK] Seq=838 Ack=40 Win=16148 Len=0 TSval=2278703714 TSecr=63882466"
"7","0.041035","2600:1408:ec00:1286::2e03","2600:8805:3803:6100:c100:e220:6ae:755","TLSv1.2","1328","Application Data"
"8","0.041192","2600:8805:3803:6100:c100:e220:6ae:755","2600:1408:ec00:1286::2e03","TCP","86","55088  >  443 [ACK] Seq=838 Ack=1282 Win=16130 Len=0 TSval=2278703737 TSecr=63882488"
"9","0.041775","2600:1408:ec00:1286::2e03","2600:8805:3803:6100:c100:e220:6ae:755","TCP","1514","443  >  55088 [ACK] Seq=1282 Ack=838 Win=3810 Len=1428 TSval=63882488 TSecr=2278703714 [TCP segment of a reassembled PDU]"
"10","0.041777","2600:1408:ec00:1286::2e03","2600:8805:3803:6100:c100:e220:6ae:755","TCP","1514","443  >  55088 [ACK] Seq=2710 Ack=838 Win=3810 Len=1428 TSval=63882488 TSecr=2278703714 [TCP segment of a reassembled PDU]"
"11","0.041778","2600:1408:ec00:1286::2e03","2600:8805:3803:6100:c100:e220:6ae:755","TCP","1514","443  >  55088 [ACK] Seq=4138 Ack=838 Win=3810 Len=1428 TSval=63882488 TSecr=2278703714 [TCP segment of a reassembled PDU]"
"12","0.041778","2600:1408:ec00:1286::2e03","2600:8805:3803:6100:c100:e220:6ae:755","TCP","1514","443  >  55088 [ACK] Seq=5566 Ack=838 Win=3810 Len=1428 TSval=63882488 TSecr=2278703714 [TCP segment of a reassembled PDU]"
"13","0.041779","2600:1408:ec00:1286::2e03","2600:8805:3803:6100:c100:e220:6ae:755","TCP","1514","443  >  55088 [ACK] Seq=6994 Ack=838 Win=3810 Len=1428 TSval=63882488 TSecr=2278703714 [TCP segment of a reassembled PDU]"
"14","0.041784","2600:1408:ec00:1286::2e03","2600:8805:3803:6100:c100:e220:6ae:755","TCP","1514","443  >  55088 [ACK] Seq=8422 Ack=838 Win=3810 Len=1428 TSval=63882488 TSecr=2278703714 [TCP segment of a reassembled PDU]"
"15","0.041785","2600:1408:ec00:1286::2e03","2600:8805:3803:6100:c100:e220:6ae:755","TCP","1514","443  >  55088 [ACK] Seq=9850 Ack=838 Win=3810 Len=1428 TSval=63882488 TSecr=2278703714 [TCP segment of a reassembled PDU]"
"16","0.041786","2600:1408:ec00:1286::2e03","2600:8805:3803:6100:c100:e220:6ae:755","TCP","1514","443  >  55088 [ACK] Seq=11278 Ack=838 Win=3810 Len=1428 TSval=63882488 TSecr=2278703714 [TCP segment of a reassembled PDU]"
"17","0.041786","2600:1408:ec00:1286::2e03","2600:8805:3803:6100:c100:e220:6ae:755","TCP","1514","443  >  55088 [ACK] Seq=12706 Ack=838 Win=3810 Len=1428 TSval=63882488 TSecr=2278703714 [TCP segment of a reassembled PDU]"
"18","0.041787","2600:1408:ec00:1286::2e03","2600:8805:3803:6100:c100:e220:6ae:755","TCP","1514","443  >  55088 [ACK] Seq=14134 Ack=838 Win=3810 Len=1428 TSval=63882488 TSecr=2278703714 [TCP segment of a reassembled PDU]"
"19","0.041788","2600:1408:ec00:1286::2e03","2600:8805:3803:6100:c100:e220:6ae:755","TCP","1514","443  >  55088 [ACK] Seq=15562 Ack=838 Win=3810 Len=1428 TSval=63882488 TSecr=2278703714 [TCP segment of a reassembled PDU]"
"20","0.041789","2600:1408:ec00:1286::2e03","2600:8805:3803:6100:c100:e220:6ae:755","TLSv1.2","784","Application Data"
"21","0.041789","2600:1408:ec00:1286::2e03","2600:8805:3803:6100:c100:e220:6ae:755","TLSv1.2","117","Application Data"
"22","0.041790","2600:1408:ec00:1286::2e03","2600:8805:3803:6100:c100:e220:6ae:755","TCP","1514","443  >  55088 [ACK] Seq=17719 Ack=838 Win=3810 Len=1428 TSval=63882489 TSecr=2278703714 [TCP segment of a reassembled PDU]"
"23","0.041791","2600:1408:ec00:1286::2e03","2600:8805:3803:6100:c100:e220:6ae:755","TCP","1514","443  >  55088 [ACK] Seq=19147 Ack=838 Win=3810 Len=1428 TSval=63882489 TSecr=2278703714 [TCP segment of a reassembled PDU]"
"24","0.041791","2600:1408:ec00:1286::2e03","2600:8805:3803:6100:c100:e220:6ae:755","TCP","1514","443  >  55088 [ACK] Seq=20575 Ack=838 Win=3810 Len=1428 TSval=63882489 TSecr=2278703714 [TCP segment of a reassembled PDU]"
"25","0.041876","2600:8805:3803:6100:c100:e220:6ae:755","2600:1408:ec00:1286::2e03","TCP","86","55088  >  443 [ACK] Seq=838 Ack=16990 Win=15904 Len=0 TSval=2278703737 TSecr=63882488"
"26","0.041925","2600:8805:3803:6100:c100:e220:6ae:755","2600:1408:ec00:1286::2e03","TCP","86","55088  >  443 [ACK] Seq=838 Ack=22003 Win=15825 Len=0 TSval=2278703737 TSecr=63882489"
"27","0.042914","2600:1408:ec00:1286::2e03","2600:8805:3803:6100:c100:e220:6ae:755","TCP","1514","443  >  55088 [ACK] Seq=22003 Ack=838 Win=3810 Len=1428 TSval=63882489 TSecr=2278703714 [TCP segment of a reassembled PDU]"
"28","0.042916","2600:1408:ec00:1286::2e03","2600:8805:3803:6100:c100:e220:6ae:755","TCP","1514","443  >  55088 [ACK] Seq=23431 Ack=838 Win=3810 Len=1428 TSval=63882489 TSecr=2278703714 [TCP segment of a reassembled PDU]"
"29","0.042917","2600:1408:ec00:1286::2e03","2600:8805:3803:6100:c100:e220:6ae:755","TCP","1514","443  >  55088 [ACK] Seq=24859 Ack=838 Win=3810 Len=1428 TSval=63882489 TSecr=2278703714 [TCP segment of a reassembled PDU]"
"30","0.042921","2600:1408:ec00:1286::2e03","2600:8805:3803:6100:c100:e220:6ae:755","TCP","1514","443  >  55088 [ACK] Seq=26287 Ack=838 Win=3810 Len=1428 TSval=63882489 TSecr=2278703714 [TCP segment of a reassembled PDU]"
"31","0.042924","2600:1408:ec00:1286::2e03","2600:8805:3803:6100:c100:e220:6ae:755","TCP","1514","443  >  55088 [ACK] Seq=27715 Ack=838 Win=3810 Len=1428 TSval=63882489 TSecr=2278703714 [TCP segment of a reassembled PDU]"
"32","0.042929","2600:1408:ec00:1286::2e03","2600:8805:3803:6100:c100:e220:6ae:755","TCP","1514","443  >  55088 [ACK] Seq=29143 Ack=838 Win=3810 Len=1428 TSval=63882489 TSecr=2278703714 [TCP segment of a reassembled PDU]"
"33","0.042931","2600:1408:ec00:1286::2e03","2600:8805:3803:6100:c100:e220:6ae:755","TCP","1514","443  >  55088 [ACK] Seq=30571 Ack=838 Win=3810 Len=1428 TSval=63882489 TSecr=2278703714 [TCP segment of a reassembled PDU]"
"34","0.042934","2600:1408:ec00:1286::2e03","2600:8805:3803:6100:c100:e220:6ae:755","TCP","1514","443  >  55088 [ACK] Seq=31999 Ack=838 Win=3810 Len=1428 TSval=63882489 TSecr=2278703714 [TCP segment of a reassembled PDU]"
"35","0.042942","2600:1408:ec00:1286::2e03","2600:8805:3803:6100:c100:e220:6ae:755","TLSv1.2","784","Application Data"
"36","0.042943","2600:1408:ec00:1286::2e03","2600:8805:3803:6100:c100:e220:6ae:755","TLSv1.2","1514","Application Data"
