"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000","2600:8805:3803:6100:357c:4644:40b6:e846","2a03:2880:f203:1c1:face:b00c:0:167","UDP","584","58734  >  443 Len=522"
"2","0.016272","2a03:2880:f203:1c1:face:b00c:0:167","2600:8805:3803:6100:357c:4644:40b6:e846","UDP","110","443  >  58734 Len=48"
"3","0.020600","2600:8805:3803:6100:357c:4644:40b6:e846","2a03:2880:f203:1c1:face:b00c:0:167","UDP","97","58734  >  443 Len=35"
"4","0.038298","2a03:2880:f203:1c1:face:b00c:0:167","2600:8805:3803:6100:357c:4644:40b6:e846","UDP","1294","443  >  58734 Len=1232"
"5","0.038714","2a03:2880:f203:1c1:face:b00c:0:167","2600:8805:3803:6100:357c:4644:40b6:e846","UDP","1294","443  >  58734 Len=1232"
"6","0.038716","2a03:2880:f203:1c1:face:b00c:0:167","2600:8805:3803:6100:357c:4644:40b6:e846","UDP","1294","443  >  58734 Len=1232"
"7","0.038718","2a03:2880:f203:1c1:face:b00c:0:167","2600:8805:3803:6100:357c:4644:40b6:e846","UDP","1262","443  >  58734 Len=1200"
"8","0.039090","2600:8805:3803:6100:357c:4644:40b6:e846","2a03:2880:f203:1c1:face:b00c:0:167","UDP","103","58734  >  443 Len=41"
"9","0.040915","2a03:2880:f203:1c1:face:b00c:0:167","2600:8805:3803:6100:357c:4644:40b6:e846","UDP","1294","443  >  58734 Len=1232"
"10","0.041672","2a03:2880:f203:1c1:face:b00c:0:167","2600:8805:3803:6100:357c:4644:40b6:e846","UDP","1294","443  >  58734 Len=1232"
"11","0.041676","2a03:2880:f203:1c1:face:b00c:0:167","2600:8805:3803:6100:357c:4644:40b6:e846","UDP","142","443  >  58734 Len=80"
"12","0.043282","2600:8805:3803:6100:357c:4644:40b6:e846","2a03:2880:f203:1c1:face:b00c:0:167","UDP","96","58734  >  443 Len=34"
"13","0.047109","2600:8805:3803:6100:357c:4644:40b6:e846","2a03:2880:f203:1c1:face:b00c:0:167","UDP","97","58734  >  443 Len=35"
"14","0.068375","2a03:2880:f203:1c1:face:b00c:0:167","2600:8805:3803:6100:357c:4644:40b6:e846","UDP","110","443  >  58734 Len=48"
"15","0.083876","2a03:2880:f203:1c1:face:b00c:0:167","2600:8805:3803:6100:357c:4644:40b6:e846","UDP","1294","443  >  58734 Len=1232"
"16","0.085511","2a03:2880:f203:1c1:face:b00c:0:167","2600:8805:3803:6100:357c:4644:40b6:e846","UDP","1294","443  >  58734 Len=1232"
"17","0.085512","2a03:2880:f203:1c1:face:b00c:0:167","2600:8805:3803:6100:357c:4644:40b6:e846","UDP","1294","443  >  58734 Len=1232"
