"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000","2600:8805:3803:6100:c100:e220:6ae:755","2600:1408:ec00:1286::2e03","TCP","98","55087  >  443 [SYN, ECE, CWR] Seq=0 Win=65535 Len=0 MSS=1440 WS=64 TSval=2001744380 TSecr=0 SACK_PERM"
"2","0.000797","2600:8805:3803:6100:c100:e220:6ae:755","2600:1408:ec00:1286::2e03","TCP","98","55088  >  443 [SYN, ECE, CWR] Seq=0 Win=65535 Len=0 MSS=1440 WS=64 TSval=2278644980 TSecr=0 SACK_PERM"
"3","0.018801","2600:1408:ec00:1286::2e03","2600:8805:3803:6100:c100:e220:6ae:755","TCP","94","443  >  55088 [SYN, ACK, ECE] Seq=0 Ack=1 Win=64260 Len=0 MSS=1440 SACK_PERM TSval=63823750 TSecr=2278644980 WS=128"
"4","0.018932","2600:8805:3803:6100:c100:e220:6ae:755","2600:1408:ec00:1286::2e03","TCP","86","55088  >  443 [ACK] Seq=1 Ack=1 Win=131328 Len=0 TSval=2278644998 TSecr=63823750"
"5","0.019280","2600:1408:ec00:1286::2e03","2600:8805:3803:6100:c100:e220:6ae:755","TCP","94","443  >  55087 [SYN, ACK, ECE] Seq=0 Ack=1 Win=64260 Len=0 MSS=1440 SACK_PERM TSval=63823751 TSecr=2001744380 WS=128"
"6","0.019418","2600:8805:3803:6100:c100:e220:6ae:755","2600:1408:ec00:1286::2e03","TCP","86","55087  >  443 [ACK] Seq=1 Ack=1 Win=131328 Len=0 TSval=2001744399 TSecr=63823751"
"7","0.021726","2600:8805:3803:6100:c100:e220:6ae:755","2600:1408:ec00:1286::2e03","TCP","1514","55088  >  443 [ACK] Seq=1 Ack=1 Win=131328 Len=1428 TSval=2278645001 TSecr=63823750 [TCP segment of a reassembled PDU]"
"8","0.021829","2600:8805:3803:6100:c100:e220:6ae:755","2600:1408:ec00:1286::2e03","TLSv1.3","443","Client Hello (SNI=weather.com)"
"9","0.022794","2600:8805:3803:6100:c100:e220:6ae:755","2600:1408:ec00:1286::2e03","TCP","1514","55087  >  443 [ACK] Seq=1 Ack=1 Win=131328 Len=1428 TSval=2001744403 TSecr=63823751 [TCP segment of a reassembled PDU]"
"10","0.022807","2600:8805:3803:6100:c100:e220:6ae:755","2600:1408:ec00:1286::2e03","TLSv1.3","475","Client Hello (SNI=weather.com)"
