"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000","2600:8805:3803:6100:357c:4644:40b6:e846","2600:1408:ec00:128b::2e03","TCP","1514","51538  >  443 [ACK] Seq=1 Ack=1 Win=31388 Len=1428 TSval=2728029926 TSecr=3590215096 [TCP segment of a reassembled PDU]"
"2","0.000047","2600:8805:3803:6100:357c:4644:40b6:e846","2600:1408:ec00:128b::2e03","TLSv1.2","283","Application Data"
"3","0.016732","2600:1408:ec00:128b::2e03","2600:8805:3803:6100:357c:4644:40b6:e846","TCP","86","443  >  51538 [ACK] Seq=1 Ack=1626 Win=674 Len=0 TSval=3590223104 TSecr=2728029926"
"4","0.050396","2600:1408:ec00:128b::2e03","2600:8805:3803:6100:357c:4644:40b6:e846","TLSv1.2","1314","Application Data"
"5","0.050398","2600:1408:ec00:128b::2e03","2600:8805:3803:6100:357c:4644:40b6:e846","TCP","1514","443  >  51538 [ACK] Seq=1229 Ack=1626 Win=674 Len=1428 TSval=3590223137 TSecr=2728029926 [TCP segment of a reassembled PDU]"
"6","0.050398","2600:1408:ec00:128b::2e03","2600:8805:3803:6100:357c:4644:40b6:e846","TCP","1514","443  >  51538 [ACK] Seq=2657 Ack=1626 Win=674 Len=1428 TSval=3590223137 TSecr=2728029926 [TCP segment of a reassembled PDU]"
"7","0.050400","2600:1408:ec00:128b::2e03","2600:8805:3803:6100:357c:4644:40b6:e846","TCP","1514","443  >  51538 [ACK] Seq=4085 Ack=1626 Win=674 Len=1428 TSval=3590223137 TSecr=2728029926 [TCP segment of a reassembled PDU]"
"8","0.050413","2600:1408:ec00:128b::2e03","2600:8805:3803:6100:357c:4644:40b6:e846","TCP","1514","443  >  51538 [ACK] Seq=5513 Ack=1626 Win=674 Len=1428 TSval=3590223137 TSecr=2728029926 [TCP segment of a reassembled PDU]"
"9","0.050414","2600:1408:ec00:128b::2e03","2600:8805:3803:6100:357c:4644:40b6:e846","TCP","1514","443  >  51538 [ACK] Seq=6941 Ack=1626 Win=674 Len=1428 TSval=3590223137 TSecr=2728029926 [TCP segment of a reassembled PDU]"
"10","0.050415","2600:1408:ec00:128b::2e03","2600:8805:3803:6100:357c:4644:40b6:e846","TCP","1514","443  >  51538 [ACK] Seq=8369 Ack=1626 Win=674 Len=1428 TSval=3590223137 TSecr=2728029926 [TCP segment of a reassembled PDU]"
"11","0.050416","2600:1408:ec00:128b::2e03","2600:8805:3803:6100:357c:4644:40b6:e846","TCP","1514","443  >  51538 [ACK] Seq=9797 Ack=1626 Win=674 Len=1428 TSval=3590223137 TSecr=2728029926 [TCP segment of a reassembled PDU]"
