"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000","192.168.0.63","162.159.135.232","QUIC","1292","Initial, DCID=120fa2d2be77e254, PKN: 1, CRYPTO"
"2","0.000005","192.168.0.63","162.159.135.232","QUIC","1292","Initial, DCID=120fa2d2be77e254, PKN: 2, PING, PADDING, PING, CRYPTO, PING, CRYPTO, PING, PADDING, PING, PADDING, CRYPTO, PADDING, PING, PADDING, CRYPTO, CRYPTO, PING, CRYPTO, PADDING"
"3","0.000252","192.168.0.63","162.159.135.232","QUIC","117","0-RTT, DCID=120fa2d2be77e254"
"4","0.030087","162.159.135.232","192.168.0.63","QUIC","1242","Initial, SCID=01b1de62573fe72a3db17d62483fdce06c6339fe, PKN: 0, ACK"
"5","0.030089","162.159.135.232","192.168.0.63","QUIC","1242","Initial, SCID=01b1de62573fe72a3db17d62483fdce06c6339fe, PKN: 1, ACK, CRYPTO"
"6","0.030091","162.159.135.232","192.168.0.63","QUIC","1242","Handshake, SCID=01b1de62573fe72a3db17d62483fdce06c6339fe"
"7","0.030092","162.159.135.232","192.168.0.63","QUIC","66","Protected Payload (KP0)"
"8","0.030093","162.159.135.232","192.168.0.63","QUIC","66","Protected Payload (KP0)"
"9","0.030094","162.159.135.232","192.168.0.63","QUIC","91","Protected Payload (KP0)"
"10","0.031663","192.168.0.63","162.159.135.232","QUIC","1292","Handshake, DCID=01b1de62573fe72a3db17d62483fdce06c6339fe"
"11","0.031783","192.168.0.63","162.159.135.232","QUIC","85","Protected Payload (KP0), DCID=01b1de62573fe72a3db17d62483fdce06c6339fe"
"12","0.031904","192.168.0.63","162.159.135.232","QUIC","89","Protected Payload (KP0), DCID=01b1de62573fe72a3db17d62483fdce06c6339fe"
"13","0.047965","162.159.135.232","192.168.0.63","QUIC","64","Protected Payload (KP0)"
"14","0.051315","162.159.135.232","192.168.0.63","QUIC","70","Protected Payload (KP0)"
"15","0.051601","192.168.0.63","162.159.135.232","QUIC","85","Protected Payload (KP0), DCID=01b1de62573fe72a3db17d62483fdce06c6339fe"
"16","0.071083","192.168.0.63","162.159.135.232","QUIC","1292","Protected Payload (KP0), DCID=01b1de62573fe72a3db17d62483fdce06c6339fe"
"17","0.071170","192.168.0.63","162.159.135.232","QUIC","1070","Protected Payload (KP0), DCID=01b1de62573fe72a3db17d62483fdce06c6339fe"
"18","0.084903","162.159.135.232","192.168.0.63","QUIC","65","Protected Payload (KP0)"
"19","0.090553","162.159.135.232","192.168.0.63","QUIC","66","Protected Payload (KP0)"
"20","0.097381","192.168.0.63","162.159.135.232","QUIC","1270","Protected Payload (KP0), DCID=01b1de62573fe72a3db17d62483fdce06c6339fe"
"21","0.110901","162.159.135.232","192.168.0.63","QUIC","66","Protected Payload (KP0)"
"22","0.123636","162.159.135.232","192.168.0.63","QUIC","624","Protected Payload (KP0)"
"23","0.148453","162.159.135.232","192.168.0.63","QUIC","1242","Protected Payload (KP0)"
"24","0.148748","192.168.0.63","162.159.135.232","QUIC","85","Protected Payload (KP0), DCID=01b1de62573fe72a3db17d62483fdce06c6339fe"
"25","0.150587","162.159.135.232","192.168.0.63","QUIC","1242","Protected Payload (KP0)"
"26","0.150587","162.159.135.232","192.168.0.63","QUIC","1242","Protected Payload (KP0)"
"27","0.150588","162.159.135.232","192.168.0.63","QUIC","700","Protected Payload (KP0)"
"28","0.150588","162.159.135.232","192.168.0.63","QUIC","70","Protected Payload (KP0)"
"29","0.150589","162.159.135.232","192.168.0.63","QUIC","1242","Protected Payload (KP0)"
"30","0.150589","162.159.135.232","192.168.0.63","QUIC","1242","Protected Payload (KP0)"
"31","0.150589","162.159.135.232","192.168.0.63","QUIC","1242","Protected Payload (KP0)"
"32","0.150590","162.159.135.232","192.168.0.63","QUIC","399","Protected Payload (KP0)"
"33","0.150590","162.159.135.232","192.168.0.63","QUIC","1242","Protected Payload (KP0)"
"34","0.150591","162.159.135.232","192.168.0.63","QUIC","1242","Protected Payload (KP0)"
"35","0.150591","162.159.135.232","192.168.0.63","QUIC","817","Protected Payload (KP0)"
"36","0.150856","192.168.0.63","162.159.135.232","QUIC","85","Protected Payload (KP0), DCID=01b1de62573fe72a3db17d62483fdce06c6339fe"
"37","0.150979","192.168.0.63","162.159.135.232","QUIC","85","Protected Payload (KP0), DCID=01b1de62573fe72a3db17d62483fdce06c6339fe"
"38","0.150981","192.168.0.63","162.159.135.232","QUIC","85","Protected Payload (KP0), DCID=01b1de62573fe72a3db17d62483fdce06c6339fe"
"39","0.150983","192.168.0.63","162.159.135.232","QUIC","85","Protected Payload (KP0), DCID=01b1de62573fe72a3db17d62483fdce06c6339fe"
"40","0.150997","192.168.0.63","162.159.135.232","QUIC","85","Protected Payload (KP0), DCID=01b1de62573fe72a3db17d62483fdce06c6339fe"
"41","0.160740","162.159.135.232","192.168.0.63","QUIC","1242","Protected Payload (KP0)"
"42","0.160978","192.168.0.63","162.159.135.232","QUIC","85","Protected Payload (KP0), DCID=01b1de62573fe72a3db17d62483fdce06c6339fe"
"43","0.161029","162.159.135.232","192.168.0.63","QUIC","1242","Protected Payload (KP0)"
"44","0.161029","162.159.135.232","192.168.0.63","QUIC","624","Protected Payload (KP0)"
"45","0.161282","192.168.0.63","162.159.135.232","QUIC","85","Protected Payload (KP0), DCID=01b1de62573fe72a3db17d62483fdce06c6339fe"
"46","0.163786","162.159.135.232","192.168.0.63","QUIC","1242","Protected Payload (KP0)"
"47","0.164246","162.159.135.232","192.168.0.63","QUIC","1242","Protected Payload (KP0)"
"48","0.164247","162.159.135.232","192.168.0.63","QUIC","1029","Protected Payload (KP0)"
"49","0.164428","192.168.0.63","162.159.135.232","QUIC","85","Protected Payload (KP0), DCID=01b1de62573fe72a3db17d62483fdce06c6339fe"
"50","0.189893","192.168.0.63","162.159.135.232","QUIC","86","Protected Payload (KP0), DCID=01b1de62573fe72a3db17d62483fdce06c6339fe"
"51","0.250719","192.168.0.63","162.159.135.232","QUIC","1184","Protected Payload (KP0), DCID=01b1de62573fe72a3db17d62483fdce06c6339fe"
"52","0.266934","162.159.135.232","192.168.0.63","QUIC","66","Protected Payload (KP0)"
"53","0.295738","162.159.135.232","192.168.0.63","QUIC","615","Protected Payload (KP0)"
"54","0.295739","162.159.135.232","192.168.0.63","QUIC","1242","Protected Payload (KP0)"
"55","0.295739","162.159.135.232","192.168.0.63","QUIC","1242","Protected Payload (KP0)"
"56","0.296018","162.159.135.232","192.168.0.63","QUIC","686","Protected Payload (KP0)"
"57","0.296018","162.159.135.232","192.168.0.63","QUIC","71","Protected Payload (KP0)"
"58","0.296161","192.168.0.63","162.159.135.232","QUIC","85","Protected Payload (KP0), DCID=01b1de62573fe72a3db17d62483fdce06c6339fe"
"59","0.296253","192.168.0.63","162.159.135.232","QUIC","85","Protected Payload (KP0), DCID=01b1de62573fe72a3db17d62483fdce06c6339fe"
"60","0.321572","192.168.0.63","162.159.135.232","QUIC","86","Protected Payload (KP0), DCID=01b1de62573fe72a3db17d62483fdce06c6339fe"
"61","0.346875","192.168.0.63","162.159.135.232","QUIC","1162","Protected Payload (KP0), DCID=01b1de62573fe72a3db17d62483fdce06c6339fe"
"62","0.347658","192.168.0.63","162.159.135.232","QUIC","1156","Protected Payload (KP0), DCID=01b1de62573fe72a3db17d62483fdce06c6339fe"
"63","0.348554","192.168.0.63","162.159.135.232","QUIC","1163","Protected Payload (KP0), DCID=01b1de62573fe72a3db17d62483fdce06c6339fe"
"64","0.361230","162.159.135.232","192.168.0.63","QUIC","65","Protected Payload (KP0)"
"65","0.367057","162.159.135.232","192.168.0.63","QUIC","65","Protected Payload (KP0)"
"66","0.383695","162.159.135.232","192.168.0.63","QUIC","1242","Protected Payload (KP0)"
"67","0.383696","162.159.135.232","192.168.0.63","QUIC","680","Protected Payload (KP0)"
"68","0.383940","162.159.135.232","192.168.0.63","QUIC","663","Protected Payload (KP0)"
"69","0.384084","192.168.0.63","162.159.135.232","QUIC","85","Protected Payload (KP0), DCID=01b1de62573fe72a3db17d62483fdce06c6339fe"
"70","0.393490","162.159.135.232","192.168.0.63","QUIC","615","Protected Payload (KP0)"
"71","0.393491","162.159.135.232","192.168.0.63","QUIC","1242","Protected Payload (KP0)"
"72","0.393491","162.159.135.232","192.168.0.63","QUIC","1242","Protected Payload (KP0)"
"73","0.393491","162.159.135.232","192.168.0.63","QUIC","1242","Protected Payload (KP0)"
"74","0.393492","162.159.135.232","192.168.0.63","QUIC","455","Protected Payload (KP0)"
"75","0.393492","162.159.135.232","192.168.0.63","QUIC","71","Protected Payload (KP0)"
"76","0.393901","192.168.0.63","162.159.135.232","QUIC","85","Protected Payload (KP0), DCID=01b1de62573fe72a3db17d62483fdce06c6339fe"
"77","0.393968","192.168.0.63","162.159.135.232","QUIC","85","Protected Payload (KP0), DCID=01b1de62573fe72a3db17d62483fdce06c6339fe"
"78","0.394019","192.168.0.63","162.159.135.232","QUIC","85","Protected Payload (KP0), DCID=01b1de62573fe72a3db17d62483fdce06c6339fe"
"79","0.406197","162.159.135.232","192.168.0.63","QUIC","1242","Protected Payload (KP0)"
"80","0.406198","162.159.135.232","192.168.0.63","QUIC","266","Protected Payload (KP0)"
"81","0.406695","192.168.0.63","162.159.135.232","QUIC","85","Protected Payload (KP0), DCID=01b1de62573fe72a3db17d62483fdce06c6339fe"
"82","0.436271","192.168.0.63","162.159.135.232","QUIC","86","Protected Payload (KP0), DCID=01b1de62573fe72a3db17d62483fdce06c6339fe"
"83","0.528983","192.168.0.63","162.159.135.232","QUIC","1184","Protected Payload (KP0), DCID=01b1de62573fe72a3db17d62483fdce06c6339fe"
"84","0.529227","192.168.0.63","162.159.135.232","QUIC","1185","Protected Payload (KP0), DCID=01b1de62573fe72a3db17d62483fdce06c6339fe"
"85","0.547966","162.159.135.232","192.168.0.63","QUIC","65","Protected Payload (KP0)"
"86","0.568619","162.159.135.232","192.168.0.63","QUIC","1242","Protected Payload (KP0)"
"87","0.568908","162.159.135.232","192.168.0.63","QUIC","732","Protected Payload (KP0)"
"88","0.569407","192.168.0.63","162.159.135.232","QUIC","85","Protected Payload (KP0), DCID=01b1de62573fe72a3db17d62483fdce06c6339fe"
"89","0.670962","162.159.135.232","192.168.0.63","QUIC","653","Protected Payload (KP0)"
"90","0.672017","162.159.135.232","192.168.0.63","QUIC","1242","Protected Payload (KP0)"
"91","0.672017","162.159.135.232","192.168.0.63","QUIC","1242","Protected Payload (KP0)"
"92","0.672018","162.159.135.232","192.168.0.63","QUIC","1242","Protected Payload (KP0)"
"93","0.672018","162.159.135.232","192.168.0.63","QUIC","1242","Protected Payload (KP0)"
"94","0.672019","162.159.135.232","192.168.0.63","QUIC","1242","Protected Payload (KP0)"
"95","0.672019","162.159.135.232","192.168.0.63","QUIC","1242","Protected Payload (KP0)"
"96","0.672020","162.159.135.232","192.168.0.63","QUIC","1242","Protected Payload (KP0)"
"97","0.672020","162.159.135.232","192.168.0.63","QUIC","1242","Protected Payload (KP0)"
"98","0.672021","162.159.135.232","192.168.0.63","QUIC","1121","Protected Payload (KP0)"
"99","0.672021","162.159.135.232","192.168.0.63","QUIC","1242","Protected Payload (KP0)"
"100","0.672021","162.159.135.232","192.168.0.63","QUIC","1242","Protected Payload (KP0)"
"101","0.672022","162.159.135.232","192.168.0.63","QUIC","1242","Protected Payload (KP0)"
"102","0.672261","192.168.0.63","162.159.135.232","QUIC","85","Protected Payload (KP0), DCID=01b1de62573fe72a3db17d62483fdce06c6339fe"
"103","0.672262","162.159.135.232","192.168.0.63","QUIC","1242","Protected Payload (KP0)"
"104","0.672263","162.159.135.232","192.168.0.63","QUIC","752","Protected Payload (KP0)"
"105","0.672362","192.168.0.63","162.159.135.232","QUIC","85","Protected Payload (KP0), DCID=01b1de62573fe72a3db17d62483fdce06c6339fe"
"106","0.672470","192.168.0.63","162.159.135.232","QUIC","85","Protected Payload (KP0), DCID=01b1de62573fe72a3db17d62483fdce06c6339fe"
"107","0.672518","192.168.0.63","162.159.135.232","QUIC","85","Protected Payload (KP0), DCID=01b1de62573fe72a3db17d62483fdce06c6339fe"
"108","0.672584","192.168.0.63","162.159.135.232","QUIC","85","Protected Payload (KP0), DCID=01b1de62573fe72a3db17d62483fdce06c6339fe"
