"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000","2600:8805:3803:6100:c100:e220:6ae:755","2600:1408:ec00:1286::2e03","TCP","74","55118  >  443 [ACK] Seq=1 Ack=1 Win=2048 Len=0"
"2","0.024545","2600:1408:ec00:1286::2e03","2600:8805:3803:6100:c100:e220:6ae:755","TCP","86","[TCP ACKed unseen segment] 443  >  55118 [ACK] Seq=1 Ack=2 Win=501 Len=0 TSval=63915889 TSecr=4156690462"
"3","0.389933","2600:8805:3803:6100:c100:e220:6ae:755","2600:1408:ec00:1286::2e03","TLSv1.2","1077","Application Data"
"4","0.389994","2600:8805:3803:6100:c100:e220:6ae:755","2600:1408:ec00:1286::2e03","TLSv1.2","125","Application Data"
"5","0.412305","2600:1408:ec00:1286::2e03","2600:8805:3803:6100:c100:e220:6ae:755","TCP","86","443  >  55088 [ACK] Seq=1 Ack=1031 Win=6079 Len=0 TSval=63916280 TSecr=2278737506"
"6","0.412306","2600:1408:ec00:1286::2e03","2600:8805:3803:6100:c100:e220:6ae:755","TLSv1.2","125","Application Data"
"7","0.412383","2600:8805:3803:6100:c100:e220:6ae:755","2600:1408:ec00:1286::2e03","TCP","86","55088  >  443 [ACK] Seq=1031 Ack=40 Win=16148 Len=0 TSval=2278737529 TSecr=63916280"
"8","0.456724","2600:1408:ec00:1286::2e03","2600:8805:3803:6100:c100:e220:6ae:755","TLSv1.2","1337","Application Data"
"9","0.456819","2600:8805:3803:6100:c100:e220:6ae:755","2600:1408:ec00:1286::2e03","TCP","86","55088  >  443 [ACK] Seq=1031 Ack=1291 Win=16129 Len=0 TSval=2278737573 TSecr=63916324"
"10","0.457751","2600:1408:ec00:1286::2e03","2600:8805:3803:6100:c100:e220:6ae:755","TCP","1514","443  >  55088 [ACK] Seq=1291 Ack=1031 Win=6079 Len=1428 TSval=63916324 TSecr=2278737529 [TCP segment of a reassembled PDU]"
"11","0.457754","2600:1408:ec00:1286::2e03","2600:8805:3803:6100:c100:e220:6ae:755","TCP","1514","443  >  55088 [ACK] Seq=2719 Ack=1031 Win=6079 Len=1428 TSval=63916324 TSecr=2278737529 [TCP segment of a reassembled PDU]"
"12","0.457756","2600:1408:ec00:1286::2e03","2600:8805:3803:6100:c100:e220:6ae:755","TCP","1514","443  >  55088 [ACK] Seq=4147 Ack=1031 Win=6079 Len=1428 TSval=63916324 TSecr=2278737529 [TCP segment of a reassembled PDU]"
"13","0.457757","2600:1408:ec00:1286::2e03","2600:8805:3803:6100:c100:e220:6ae:755","TCP","1514","443  >  55088 [ACK] Seq=5575 Ack=1031 Win=6079 Len=1428 TSval=63916324 TSecr=2278737529 [TCP segment of a reassembled PDU]"
"14","0.457759","2600:1408:ec00:1286::2e03","2600:8805:3803:6100:c100:e220:6ae:755","TCP","1514","443  >  55088 [ACK] Seq=7003 Ack=1031 Win=6079 Len=1428 TSval=63916324 TSecr=2278737529 [TCP segment of a reassembled PDU]"
"15","0.457760","2600:1408:ec00:1286::2e03","2600:8805:3803:6100:c100:e220:6ae:755","TCP","1514","443  >  55088 [ACK] Seq=8431 Ack=1031 Win=6079 Len=1428 TSval=63916324 TSecr=2278737529 [TCP segment of a reassembled PDU]"
"16","0.457762","2600:1408:ec00:1286::2e03","2600:8805:3803:6100:c100:e220:6ae:755","TCP","1514","443  >  55088 [ACK] Seq=9859 Ack=1031 Win=6079 Len=1428 TSval=63916324 TSecr=2278737529 [TCP segment of a reassembled PDU]"
