"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000","2600:8805:3803:6100:c100:e220:6ae:755","2620:0:861:ed1a::1","TLSv1.2","160","Application Data"
"2","0.000088","2600:8805:3803:6100:c100:e220:6ae:755","2620:0:861:ed1a::1","TLSv1.2","125","Application Data"
"3","0.140217","2620:0:861:ed1a::1","2600:8805:3803:6100:c100:e220:6ae:755","TCP","86","443  >  55034 [ACK] Seq=1 Ack=75 Win=83 Len=0 TSval=705857017 TSecr=2193344701"
"4","0.140219","2620:0:861:ed1a::1","2600:8805:3803:6100:c100:e220:6ae:755","TCP","86","443  >  55034 [ACK] Seq=1 Ack=114 Win=83 Len=0 TSval=705857017 TSecr=2193344701"
"5","0.140220","2620:0:861:ed1a::1","2600:8805:3803:6100:c100:e220:6ae:755","TLSv1.2","125","Application Data"
"6","0.140221","2620:0:861:ed1a::1","2600:8805:3803:6100:c100:e220:6ae:755","TCP","1514","443  >  55034 [ACK] Seq=40 Ack=114 Win=83 Len=1428 TSval=705857018 TSecr=2193344701 [TCP segment of a reassembled PDU]"
"7","0.140222","2620:0:861:ed1a::1","2600:8805:3803:6100:c100:e220:6ae:755","TCP","1514","443  >  55034 [ACK] Seq=1468 Ack=114 Win=83 Len=1428 TSval=705857018 TSecr=2193344701 [TCP segment of a reassembled PDU]"
"8","0.140222","2620:0:861:ed1a::1","2600:8805:3803:6100:c100:e220:6ae:755","TCP","1514","443  >  55034 [ACK] Seq=2896 Ack=114 Win=83 Len=1428 TSval=705857018 TSecr=2193344701 [TCP segment of a reassembled PDU]"
"9","0.140225","2620:0:861:ed1a::1","2600:8805:3803:6100:c100:e220:6ae:755","TCP","1514","443  >  55034 [ACK] Seq=4324 Ack=114 Win=83 Len=1428 TSval=705857018 TSecr=2193344701 [TCP segment of a reassembled PDU]"
"10","0.140225","2620:0:861:ed1a::1","2600:8805:3803:6100:c100:e220:6ae:755","TCP","1514","443  >  55034 [ACK] Seq=5752 Ack=114 Win=83 Len=1428 TSval=705857018 TSecr=2193344701 [TCP segment of a reassembled PDU]"
"11","0.140226","2620:0:861:ed1a::1","2600:8805:3803:6100:c100:e220:6ae:755","TCP","1514","443  >  55034 [ACK] Seq=7180 Ack=114 Win=83 Len=1428 TSval=705857018 TSecr=2193344701 [TCP segment of a reassembled PDU]"
"12","0.140228","2620:0:861:ed1a::1","2600:8805:3803:6100:c100:e220:6ae:755","TCP","1514","443  >  55034 [ACK] Seq=8608 Ack=114 Win=83 Len=1428 TSval=705857018 TSecr=2193344701 [TCP segment of a reassembled PDU]"
"13","0.140229","2620:0:861:ed1a::1","2600:8805:3803:6100:c100:e220:6ae:755","TCP","1514","443  >  55034 [ACK] Seq=10036 Ack=114 Win=83 Len=1428 TSval=705857018 TSecr=2193344701 [TCP segment of a reassembled PDU]"
"14","0.140230","2620:0:861:ed1a::1","2600:8805:3803:6100:c100:e220:6ae:755","TCP","1514","443  >  55034 [ACK] Seq=11464 Ack=114 Win=83 Len=1428 TSval=705857018 TSecr=2193344701 [TCP segment of a reassembled PDU]"
