"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000","192.168.0.63","162.159.136.232","QUIC","1292","Initial, DCID=a14f0145cfd8fbe3, PKN: 1, CRYPTO"
"2","0.000135","192.168.0.63","162.159.136.232","QUIC","1292","Initial, DCID=a14f0145cfd8fbe3, PKN: 2, CRYPTO, CRYPTO, CRYPTO, CRYPTO, PADDING, CRYPTO, PADDING, CRYPTO, CRYPTO, CRYPTO, PADDING, CRYPTO"
"3","0.000593","192.168.0.63","162.159.136.232","QUIC","122","0-RTT, DCID=a14f0145cfd8fbe3"
"4","0.022829","162.159.136.232","192.168.0.63","QUIC","1242","Initial, SCID=013e5190b429f2f3253ef2909629da7b37c9b273, PKN: 0, ACK"
"5","0.023365","162.159.136.232","192.168.0.63","QUIC","1242","Initial, SCID=013e5190b429f2f3253ef2909629da7b37c9b273, PKN: 1, ACK, CRYPTO"
"6","0.024875","192.168.0.63","162.159.136.232","QUIC","1292","Initial, DCID=013e5190b429f2f3253ef2909629da7b37c9b273, PKN: 4, ACK, PADDING"
"7","0.025238","162.159.136.232","192.168.0.63","QUIC","1242","Handshake, SCID=013e5190b429f2f3253ef2909629da7b37c9b273"
"8","0.025238","162.159.136.232","192.168.0.63","QUIC","66","Protected Payload (KP0)"
"9","0.025239","162.159.136.232","192.168.0.63","QUIC","66","Protected Payload (KP0)"
"10","0.025239","162.159.136.232","192.168.0.63","QUIC","91","Protected Payload (KP0)"
"11","0.025911","192.168.0.63","162.159.136.232","QUIC","132","Handshake, DCID=013e5190b429f2f3253ef2909629da7b37c9b273"
"12","0.025938","192.168.0.63","162.159.136.232","QUIC","85","Protected Payload (KP0), DCID=013e5190b429f2f3253ef2909629da7b37c9b273"
"13","0.025985","192.168.0.63","162.159.136.232","QUIC","89","Protected Payload (KP0), DCID=013e5190b429f2f3253ef2909629da7b37c9b273"
"14","0.043324","162.159.136.232","192.168.0.63","QUIC","71","Protected Payload (KP0)"
"15","0.069882","192.168.0.63","162.159.136.232","QUIC","86","Protected Payload (KP0), DCID=013e5190b429f2f3253ef2909629da7b37c9b273"
"16","0.094028","192.168.0.63","162.159.136.232","QUIC","1292","Protected Payload (KP0), DCID=013e5190b429f2f3253ef2909629da7b37c9b273"
"17","0.094119","192.168.0.63","162.159.136.232","QUIC","991","Protected Payload (KP0), DCID=013e5190b429f2f3253ef2909629da7b37c9b273"
"18","0.107905","162.159.136.232","192.168.0.63","QUIC","65","Protected Payload (KP0)"
