"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000","2600:1408:ec00:1286::2e03","2600:8805:3803:6100:c100:e220:6ae:755","TLSv1.2","110","Application Data"
"2","0.000002","2600:1408:ec00:1286::2e03","2600:8805:3803:6100:c100:e220:6ae:755","TCP","86","443  >  55118 [FIN, ACK] Seq=25 Ack=1 Win=501 Len=0 TSval=63945806 TSecr=4156690462"
"3","0.000003","2600:1408:ec00:1286::2e03","2600:8805:3803:6100:c100:e220:6ae:755","TCP","86","[TCP Retransmission] 443  >  55118 [FIN, ACK] Seq=25 Ack=1 Win=501 Len=0 TSval=63945853 TSecr=4156690462"
"4","0.000198","2600:8805:3803:6100:c100:e220:6ae:755","2600:1408:ec00:1286::2e03","TCP","86","55118  >  443 [ACK] Seq=1 Ack=25 Win=2047 Len=0 TSval=4156810615 TSecr=63945806"
"5","0.000412","2600:8805:3803:6100:c100:e220:6ae:755","2600:1408:ec00:1286::2e03","TCP","86","55118  >  443 [ACK] Seq=1 Ack=26 Win=2047 Len=0 TSval=4156810615 TSecr=63945806"
"6","0.000606","2600:8805:3803:6100:c100:e220:6ae:755","2600:1408:ec00:1286::2e03","TCP","86","[TCP Dup ACK 5#1] 55118  >  443 [ACK] Seq=1 Ack=26 Win=2047 Len=0 TSval=4156810615 TSecr=63945806"
"7","0.000992","2600:8805:3803:6100:c100:e220:6ae:755","2600:1408:ec00:1286::2e03","TCP","86","55118  >  443 [FIN, ACK] Seq=1 Ack=26 Win=2048 Len=0 TSval=4156810615 TSecr=63945806"
"8","0.019848","2600:1408:ec00:1286::2e03","2600:8805:3803:6100:c100:e220:6ae:755","TCP","86","443  >  55118 [ACK] Seq=26 Ack=2 Win=501 Len=0 TSval=63945932 TSecr=4156810615"
"9","1.677056","2600:8805:3803:6100:c100:e220:6ae:755","2600:1408:ec00:1286::2e03","TLSv1.2","810","Application Data"
"10","1.695522","2600:1408:ec00:1286::2e03","2600:8805:3803:6100:c100:e220:6ae:755","TCP","86","443  >  55088 [ACK] Seq=1 Ack=725 Win=8397 Len=0 TSval=63947608 TSecr=2278768838"
"11","1.715076","2600:1408:ec00:1286::2e03","2600:8805:3803:6100:c100:e220:6ae:755","TLSv1.2","1328","Application Data"
"12","1.715142","2600:8805:3803:6100:c100:e220:6ae:755","2600:1408:ec00:1286::2e03","TCP","86","55088  >  443 [ACK] Seq=725 Ack=1243 Win=16130 Len=0 TSval=2278768876 TSecr=63947627"
"13","1.716519","2600:1408:ec00:1286::2e03","2600:8805:3803:6100:c100:e220:6ae:755","TCP","1514","443  >  55088 [ACK] Seq=1243 Ack=725 Win=8397 Len=1428 TSval=63947627 TSecr=2278768838 [TCP segment of a reassembled PDU]"
