"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000","192.168.0.63","162.159.135.232","UDP","1292","51617  >  443 Len=1250"
"2","0.000082","192.168.0.63","162.159.135.232","UDP","1078","51617  >  443 Len=1036"
"3","0.010269","162.159.135.232","192.168.0.63","UDP","67","443  >  51617 Len=25"
"4","0.011078","162.159.135.232","192.168.0.63","UDP","68","443  >  51617 Len=26"
"5","0.021402","192.168.0.63","162.159.135.232","UDP","1274","51617  >  443 Len=1232"
"6","0.035438","162.159.135.232","192.168.0.63","UDP","67","443  >  51617 Len=25"
"7","0.047550","162.159.135.232","192.168.0.63","UDP","592","443  >  51617 Len=550"
"8","0.051673","192.168.0.63","162.159.135.232","UDP","87","51617  >  443 Len=45"
"9","0.064165","162.159.135.232","192.168.0.63","UDP","65","443  >  51617 Len=23"
"10","0.066875","192.168.0.63","162.159.135.232","UDP","87","51617  >  443 Len=45"
"11","0.080340","162.159.135.232","192.168.0.63","UDP","1242","443  >  51617 Len=1200"
"12","0.082554","162.159.135.232","192.168.0.63","UDP","1242","443  >  51617 Len=1200"
"13","0.082554","162.159.135.232","192.168.0.63","UDP","1242","443  >  51617 Len=1200"
"14","0.082555","162.159.135.232","192.168.0.63","UDP","698","443  >  51617 Len=656"
"15","0.082555","162.159.135.232","192.168.0.63","UDP","72","443  >  51617 Len=30"
"16","0.082556","162.159.135.232","192.168.0.63","UDP","1242","443  >  51617 Len=1200"
"17","0.082556","162.159.135.232","192.168.0.63","UDP","1242","443  >  51617 Len=1200"
"18","0.082557","162.159.135.232","192.168.0.63","UDP","1242","443  >  51617 Len=1200"
"19","0.082557","162.159.135.232","192.168.0.63","UDP","407","443  >  51617 Len=365"
"20","0.082558","162.159.135.232","192.168.0.63","UDP","1242","443  >  51617 Len=1200"
"21","0.082558","162.159.135.232","192.168.0.63","UDP","1242","443  >  51617 Len=1200"
"22","0.082559","162.159.135.232","192.168.0.63","UDP","1242","443  >  51617 Len=1200"
"23","0.082559","162.159.135.232","192.168.0.63","UDP","639","443  >  51617 Len=597"
"24","0.082560","162.159.135.232","192.168.0.63","UDP","1242","443  >  51617 Len=1200"
"25","0.082560","162.159.135.232","192.168.0.63","UDP","1242","443  >  51617 Len=1200"
"26","0.082561","162.159.135.232","192.168.0.63","UDP","1242","443  >  51617 Len=1200"
"27","0.082561","162.159.135.232","192.168.0.63","UDP","434","443  >  51617 Len=392"
"28","0.082562","162.159.135.232","192.168.0.63","UDP","1242","443  >  51617 Len=1200"
"29","0.082562","162.159.135.232","192.168.0.63","UDP","230","443  >  51617 Len=188"
"30","0.082562","162.159.135.232","192.168.0.63","UDP","75","443  >  51617 Len=33"
"31","0.082920","192.168.0.63","162.159.135.232","UDP","86","51617  >  443 Len=44"
"32","0.083266","192.168.0.63","162.159.135.232","UDP","86","51617  >  443 Len=44"
"33","0.086390","192.168.0.63","162.159.135.232","UDP","87","51617  >  443 Len=45"
"34","0.099329","162.159.135.232","192.168.0.63","UDP","65","443  >  51617 Len=23"
"35","0.103261","192.168.0.63","162.159.135.232","UDP","87","51617  >  443 Len=45"
"36","0.147425","192.168.0.63","162.159.135.232","UDP","1187","51617  >  443 Len=1145"
"37","0.158200","162.159.135.232","192.168.0.63","UDP","67","443  >  51617 Len=25"
"38","0.182314","162.159.135.232","192.168.0.63","UDP","1242","443  >  51617 Len=1200"
"39","0.182825","162.159.135.232","192.168.0.63","UDP","789","443  >  51617 Len=747"
"40","0.182826","162.159.135.232","192.168.0.63","UDP","1242","443  >  51617 Len=1200"
"41","0.182826","162.159.135.232","192.168.0.63","UDP","564","443  >  51617 Len=522"
"42","0.183035","162.159.135.232","192.168.0.63","UDP","73","443  >  51617 Len=31"
"43","0.191052","192.168.0.63","162.159.135.232","UDP","87","51617  >  443 Len=45"
"44","0.202246","162.159.135.232","192.168.0.63","UDP","65","443  >  51617 Len=23"
"45","0.208442","192.168.0.63","162.159.135.232","UDP","87","51617  >  443 Len=45"
"46","0.244553","192.168.0.63","162.159.135.232","UDP","1163","51617  >  443 Len=1121"
"47","0.245244","192.168.0.63","162.159.135.232","UDP","1164","51617  >  443 Len=1122"
"48","0.256749","162.159.135.232","192.168.0.63","UDP","67","443  >  51617 Len=25"
"49","0.282366","162.159.135.232","192.168.0.63","UDP","618","443  >  51617 Len=576"
"50","0.282755","162.159.135.232","192.168.0.63","UDP","1242","443  >  51617 Len=1200"
"51","0.284308","162.159.135.232","192.168.0.63","UDP","1242","443  >  51617 Len=1200"
"52","0.284309","162.159.135.232","192.168.0.63","UDP","1242","443  >  51617 Len=1200"
"53","0.284310","162.159.135.232","192.168.0.63","UDP","463","443  >  51617 Len=421"
"54","0.284747","162.159.135.232","192.168.0.63","UDP","73","443  >  51617 Len=31"
"55","0.285100","192.168.0.63","162.159.135.232","UDP","86","51617  >  443 Len=44"
"56","0.295534","162.159.135.232","192.168.0.63","UDP","65","443  >  51617 Len=23"
"57","0.298374","192.168.0.63","162.159.135.232","UDP","87","51617  >  443 Len=45"
"58","0.312362","162.159.135.232","192.168.0.63","UDP","1242","443  >  51617 Len=1200"
"59","0.312363","162.159.135.232","192.168.0.63","UDP","263","443  >  51617 Len=221"
"60","0.312740","162.159.135.232","192.168.0.63","UDP","73","443  >  51617 Len=31"
"61","0.315143","192.168.0.63","162.159.135.232","UDP","87","51617  >  443 Len=45"
"62","0.324821","162.159.135.232","192.168.0.63","UDP","65","443  >  51617 Len=23"
"63","0.327609","192.168.0.63","162.159.135.232","UDP","87","51617  >  443 Len=45"
"64","0.731344","192.168.0.63","162.159.135.232","UDP","1292","51617  >  443 Len=1250"
"65","0.731401","192.168.0.63","162.159.135.232","UDP","560","51617  >  443 Len=518"
"66","0.731900","192.168.0.63","162.159.135.232","UDP","1292","51617  >  443 Len=1250"
"67","0.731936","192.168.0.63","162.159.135.232","UDP","567","51617  >  443 Len=525"
"68","0.732169","192.168.0.63","162.159.135.232","UDP","1292","51617  >  443 Len=1250"
"69","0.732199","192.168.0.63","162.159.135.232","UDP","578","51617  >  443 Len=536"
"70","0.743113","162.159.135.232","192.168.0.63","UDP","67","443  >  51617 Len=25"
"71","0.747391","192.168.0.63","162.159.135.232","UDP","1292","51617  >  443 Len=1250"
"72","0.747472","192.168.0.63","162.159.135.232","UDP","862","51617  >  443 Len=820"
"73","0.748796","162.159.135.232","192.168.0.63","UDP","67","443  >  51617 Len=25"
"74","0.749412","162.159.135.232","192.168.0.63","UDP","68","443  >  51617 Len=26"
"75","0.757463","162.159.135.232","192.168.0.63","UDP","67","443  >  51617 Len=25"
"76","0.757977","162.159.135.232","192.168.0.63","UDP","68","443  >  51617 Len=26"
"77","0.792694","162.159.135.232","192.168.0.63","UDP","592","443  >  51617 Len=550"
"78","0.795939","192.168.0.63","162.159.135.232","UDP","87","51617  >  443 Len=45"
"79","0.797214","162.159.135.232","192.168.0.63","UDP","634","443  >  51617 Len=592"
"80","0.800668","192.168.0.63","162.159.135.232","UDP","87","51617  >  443 Len=45"
"81","0.800785","162.159.135.232","192.168.0.63","UDP","573","443  >  51617 Len=531"
"82","0.805273","192.168.0.63","162.159.135.232","UDP","87","51617  >  443 Len=45"
"83","0.806856","162.159.135.232","192.168.0.63","UDP","65","443  >  51617 Len=23"
"84","0.808097","162.159.135.232","192.168.0.63","UDP","1242","443  >  51617 Len=1200"
"85","0.808098","162.159.135.232","192.168.0.63","UDP","969","443  >  51617 Len=927"
"86","0.809800","192.168.0.63","162.159.135.232","UDP","87","51617  >  443 Len=45"
"87","0.812368","162.159.135.232","192.168.0.63","UDP","65","443  >  51617 Len=23"
"88","0.815079","192.168.0.63","162.159.135.232","UDP","87","51617  >  443 Len=45"
"89","0.817874","162.159.135.232","192.168.0.63","UDP","65","443  >  51617 Len=23"
"90","0.820717","192.168.0.63","162.159.135.232","UDP","87","51617  >  443 Len=45"
"91","0.824734","162.159.135.232","192.168.0.63","UDP","65","443  >  51617 Len=23"
"92","0.829116","192.168.0.63","162.159.135.232","UDP","87","51617  >  443 Len=45"
"93","0.831816","192.168.0.63","162.159.135.232","UDP","1292","51617  >  443 Len=1250"
"94","0.831885","192.168.0.63","162.159.135.232","UDP","861","51617  >  443 Len=819"
"95","0.845446","162.159.135.232","192.168.0.63","UDP","67","443  >  51617 Len=25"
"96","0.846311","162.159.135.232","192.168.0.63","UDP","68","443  >  51617 Len=26"
"97","0.879570","162.159.135.232","192.168.0.63","UDP","591","443  >  51617 Len=549"
"98","0.883146","192.168.0.63","162.159.135.232","UDP","87","51617  >  443 Len=45"
"99","0.893099","162.159.135.232","192.168.0.63","UDP","65","443  >  51617 Len=23"
"100","0.895925","192.168.0.63","162.159.135.232","UDP","87","51617  >  443 Len=45"
"101","0.988077","192.168.0.63","162.159.135.232","UDP","1292","51617  >  443 Len=1250"
"102","0.988226","192.168.0.63","162.159.135.232","UDP","1079","51617  >  443 Len=1037"
"103","0.999215","162.159.135.232","192.168.0.63","UDP","67","443  >  51617 Len=25"
"104","0.999880","162.159.135.232","192.168.0.63","UDP","68","443  >  51617 Len=26"
"105","1.002063","192.168.0.63","162.159.135.232","UDP","1273","51617  >  443 Len=1231"
"106","1.013086","162.159.135.232","192.168.0.63","UDP","67","443  >  51617 Len=25"
"107","1.033548","162.159.135.232","192.168.0.63","UDP","590","443  >  51617 Len=548"
"108","1.036723","192.168.0.63","162.159.135.232","UDP","87","51617  >  443 Len=45"
"109","1.043385","162.159.135.232","192.168.0.63","UDP","1242","443  >  51617 Len=1200"
"110","1.044437","162.159.135.232","192.168.0.63","UDP","1242","443  >  51617 Len=1200"
"111","1.044438","162.159.135.232","192.168.0.63","UDP","1242","443  >  51617 Len=1200"
"112","1.044438","162.159.135.232","192.168.0.63","UDP","704","443  >  51617 Len=662"
"113","1.044439","162.159.135.232","192.168.0.63","UDP","72","443  >  51617 Len=30"
"114","1.044439","162.159.135.232","192.168.0.63","UDP","1242","443  >  51617 Len=1200"
"115","1.044439","162.159.135.232","192.168.0.63","UDP","1242","443  >  51617 Len=1200"
"116","1.044440","162.159.135.232","192.168.0.63","UDP","1242","443  >  51617 Len=1200"
"117","1.045202","162.159.135.232","192.168.0.63","UDP","424","443  >  51617 Len=382"
"118","1.045203","162.159.135.232","192.168.0.63","UDP","1242","443  >  51617 Len=1200"
"119","1.045203","162.159.135.232","192.168.0.63","UDP","1242","443  >  51617 Len=1200"
"120","1.045204","162.159.135.232","192.168.0.63","UDP","1242","443  >  51617 Len=1200"
"121","1.045205","162.159.135.232","192.168.0.63","UDP","680","443  >  51617 Len=638"
"122","1.045205","162.159.135.232","192.168.0.63","UDP","1242","443  >  51617 Len=1200"
"123","1.045205","162.159.135.232","192.168.0.63","UDP","1242","443  >  51617 Len=1200"
"124","1.045503","192.168.0.63","162.159.135.232","UDP","86","51617  >  443 Len=44"
"125","1.046295","162.159.135.232","192.168.0.63","UDP","1242","443  >  51617 Len=1200"
"126","1.046295","162.159.135.232","192.168.0.63","UDP","491","443  >  51617 Len=449"
"127","1.046296","162.159.135.232","192.168.0.63","UDP","1242","443  >  51617 Len=1200"
"128","1.046296","162.159.135.232","192.168.0.63","UDP","1242","443  >  51617 Len=1200"
"129","1.046297","162.159.135.232","192.168.0.63","UDP","1242","443  >  51617 Len=1200"
"130","1.046298","162.159.135.232","192.168.0.63","UDP","463","443  >  51617 Len=421"
"131","1.046298","162.159.135.232","192.168.0.63","UDP","1242","443  >  51617 Len=1200"
"132","1.046299","162.159.135.232","192.168.0.63","UDP","1242","443  >  51617 Len=1200"
"133","1.046300","162.159.135.232","192.168.0.63","UDP","398","443  >  51617 Len=356"
"134","1.046300","162.159.135.232","192.168.0.63","UDP","75","443  >  51617 Len=33"
"135","1.046552","192.168.0.63","162.159.135.232","UDP","86","51617  >  443 Len=44"
"136","1.047136","162.159.135.232","192.168.0.63","UDP","65","443  >  51617 Len=23"
"137","1.049047","192.168.0.63","162.159.135.232","UDP","87","51617  >  443 Len=45"
"138","1.060910","162.159.135.232","192.168.0.63","UDP","65","443  >  51617 Len=23"
"139","1.064161","192.168.0.63","162.159.135.232","UDP","87","51617  >  443 Len=45"
"140","1.735025","192.168.0.63","162.159.135.232","UDP","1292","51617  >  443 Len=1250"
"141","1.735106","192.168.0.63","162.159.135.232","UDP","557","51617  >  443 Len=515"
"142","1.736226","192.168.0.63","162.159.135.232","UDP","1292","51617  >  443 Len=1250"
"143","1.736375","192.168.0.63","162.159.135.232","UDP","564","51617  >  443 Len=522"
"144","1.736743","192.168.0.63","162.159.135.232","UDP","1292","51617  >  443 Len=1250"
"145","1.736818","192.168.0.63","162.159.135.232","UDP","575","51617  >  443 Len=533"
"146","1.746033","162.159.135.232","192.168.0.63","UDP","67","443  >  51617 Len=25"
"147","1.749030","162.159.135.232","192.168.0.63","UDP","67","443  >  51617 Len=25"
"148","1.750070","162.159.135.232","192.168.0.63","UDP","67","443  >  51617 Len=25"
"149","1.803115","162.159.135.232","192.168.0.63","UDP","574","443  >  51617 Len=532"
"150","1.804122","162.159.135.232","192.168.0.63","UDP","628","443  >  51617 Len=586"
"151","1.808935","192.168.0.63","162.159.135.232","UDP","87","51617  >  443 Len=45"
"152","1.816627","162.159.135.232","192.168.0.63","UDP","1242","443  >  51617 Len=1200"
"153","1.816628","162.159.135.232","192.168.0.63","UDP","913","443  >  51617 Len=871"
"154","1.819357","192.168.0.63","162.159.135.232","UDP","87","51617  >  443 Len=45"
"155","1.819517","192.168.0.63","162.159.135.232","UDP","1292","51617  >  443 Len=1250"
"156","1.819521","192.168.0.63","162.159.135.232","UDP","856","51617  >  443 Len=814"
"157","1.821072","162.159.135.232","192.168.0.63","UDP","65","443  >  51617 Len=23"
"158","1.823927","192.168.0.63","162.159.135.232","UDP","87","51617  >  443 Len=45"
"159","1.828827","162.159.135.232","192.168.0.63","UDP","65","443  >  51617 Len=23"
"160","1.831990","192.168.0.63","162.159.135.232","UDP","87","51617  >  443 Len=45"
"161","1.834092","162.159.135.232","192.168.0.63","UDP","67","443  >  51617 Len=25"
"162","1.834791","162.159.135.232","192.168.0.63","UDP","68","443  >  51617 Len=26"
"163","1.865567","162.159.135.232","192.168.0.63","UDP","589","443  >  51617 Len=547"
"164","1.868228","192.168.0.63","162.159.135.232","UDP","87","51617  >  443 Len=45"
"165","1.879267","162.159.135.232","192.168.0.63","UDP","65","443  >  51617 Len=23"
"166","1.882061","192.168.0.63","162.159.135.232","UDP","87","51617  >  443 Len=45"
"167","4.300804","192.168.0.63","162.159.135.232","UDP","1292","51617  >  443 Len=1250"
"168","4.300889","192.168.0.63","162.159.135.232","UDP","1071","51617  >  443 Len=1029"
"169","4.315153","162.159.135.232","192.168.0.63","UDP","68","443  >  51617 Len=26"
"170","4.318224","192.168.0.63","162.159.135.232","UDP","1271","51617  >  443 Len=1229"
"171","4.333737","162.159.135.232","192.168.0.63","UDP","68","443  >  51617 Len=26"
"172","4.349522","162.159.135.232","192.168.0.63","UDP","588","443  >  51617 Len=546"
"173","4.352291","192.168.0.63","162.159.135.232","UDP","87","51617  >  443 Len=45"
"174","4.353595","162.159.135.232","192.168.0.63","UDP","1242","443  >  51617 Len=1200"
"175","4.354000","162.159.135.232","192.168.0.63","UDP","1242","443  >  51617 Len=1200"
"176","4.354001","162.159.135.232","192.168.0.63","UDP","1242","443  >  51617 Len=1200"
"177","4.354001","162.159.135.232","192.168.0.63","UDP","691","443  >  51617 Len=649"
"178","4.356938","192.168.0.63","162.159.135.232","UDP","87","51617  >  443 Len=45"
"179","4.366480","162.159.135.232","192.168.0.63","UDP","65","443  >  51617 Len=23"
"180","4.369057","192.168.0.63","162.159.135.232","UDP","87","51617  >  443 Len=45"
"181","4.371970","162.159.135.232","192.168.0.63","UDP","65","443  >  51617 Len=23"
"182","4.374892","192.168.0.63","162.159.135.232","UDP","87","51617  >  443 Len=45"
"183","4.647472","192.168.0.63","162.159.135.232","UDP","1292","51617  >  443 Len=1250"
"184","4.647552","192.168.0.63","162.159.135.232","UDP","557","51617  >  443 Len=515"
"185","4.648451","192.168.0.63","162.159.135.232","UDP","1292","51617  >  443 Len=1250"
"186","4.648489","192.168.0.63","162.159.135.232","UDP","564","51617  >  443 Len=522"
"187","4.649077","192.168.0.63","162.159.135.232","UDP","1292","51617  >  443 Len=1250"
"188","4.649160","192.168.0.63","162.159.135.232","UDP","575","51617  >  443 Len=533"
"189","4.655406","192.168.0.63","162.159.135.232","UDP","1292","51617  >  443 Len=1250"
"190","4.655446","192.168.0.63","162.159.135.232","UDP","856","51617  >  443 Len=814"
