"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000","192.168.0.63","162.159.135.232","UDP","1292","51617  >  443 Len=1250"
"2","0.000125","192.168.0.63","162.159.135.232","UDP","819","51617  >  443 Len=777"
"3","0.017779","162.159.135.232","192.168.0.63","UDP","67","443  >  51617 Len=25"
"4","0.018330","162.159.135.232","192.168.0.63","UDP","68","443  >  51617 Len=26"
"5","0.024031","192.168.0.63","162.159.135.232","UDP","1281","51617  >  443 Len=1239"
"6","0.035595","162.159.135.232","192.168.0.63","UDP","68","443  >  51617 Len=26"
"7","0.055457","162.159.135.232","192.168.0.63","UDP","583","443  >  51617 Len=541"
"8","0.058507","192.168.0.63","162.159.135.232","UDP","87","51617  >  443 Len=45"
"9","0.078603","162.159.135.232","192.168.0.63","UDP","1242","443  >  51617 Len=1200"
"10","0.079444","162.159.135.232","192.168.0.63","UDP","1242","443  >  51617 Len=1200"
"11","0.079445","162.159.135.232","192.168.0.63","UDP","1242","443  >  51617 Len=1200"
"12","0.079446","162.159.135.232","192.168.0.63","UDP","705","443  >  51617 Len=663"
"13","0.079447","162.159.135.232","192.168.0.63","UDP","72","443  >  51617 Len=30"
"14","0.080460","162.159.135.232","192.168.0.63","UDP","1242","443  >  51617 Len=1200"
"15","0.080461","162.159.135.232","192.168.0.63","UDP","1242","443  >  51617 Len=1200"
"16","0.080461","162.159.135.232","192.168.0.63","UDP","1242","443  >  51617 Len=1200"
"17","0.080462","162.159.135.232","192.168.0.63","UDP","407","443  >  51617 Len=365"
"18","0.080462","162.159.135.232","192.168.0.63","UDP","1242","443  >  51617 Len=1200"
"19","0.080463","162.159.135.232","192.168.0.63","UDP","1242","443  >  51617 Len=1200"
"20","0.080463","162.159.135.232","192.168.0.63","UDP","1242","443  >  51617 Len=1200"
"21","0.080464","162.159.135.232","192.168.0.63","UDP","639","443  >  51617 Len=597"
"22","0.081311","192.168.0.63","162.159.135.232","UDP","86","51617  >  443 Len=44"
"23","0.081385","162.159.135.232","192.168.0.63","UDP","1242","443  >  51617 Len=1200"
"24","0.081391","162.159.135.232","192.168.0.63","UDP","1242","443  >  51617 Len=1200"
"25","0.081392","162.159.135.232","192.168.0.63","UDP","1242","443  >  51617 Len=1200"
"26","0.081392","162.159.135.232","192.168.0.63","UDP","434","443  >  51617 Len=392"
"27","0.081393","162.159.135.232","192.168.0.63","UDP","1242","443  >  51617 Len=1200"
"28","0.081393","162.159.135.232","192.168.0.63","UDP","230","443  >  51617 Len=188"
"29","0.081393","162.159.135.232","192.168.0.63","UDP","75","443  >  51617 Len=33"
"30","0.081568","192.168.0.63","162.159.135.232","UDP","86","51617  >  443 Len=44"
"31","0.157946","192.168.0.63","162.159.135.232","UDP","1194","51617  >  443 Len=1152"
"32","0.171599","162.159.135.232","192.168.0.63","UDP","68","443  >  51617 Len=26"
"33","0.209037","162.159.135.232","192.168.0.63","UDP","1242","443  >  51617 Len=1200"
"34","0.210815","162.159.135.232","192.168.0.63","UDP","782","443  >  51617 Len=740"
"35","0.210815","162.159.135.232","192.168.0.63","UDP","1242","443  >  51617 Len=1200"
"36","0.210816","162.159.135.232","192.168.0.63","UDP","557","443  >  51617 Len=515"
"37","0.210816","162.159.135.232","192.168.0.63","UDP","73","443  >  51617 Len=31"
"38","0.212060","192.168.0.63","162.159.135.232","UDP","87","51617  >  443 Len=45"
"39","0.235673","192.168.0.63","162.159.135.232","UDP","1170","51617  >  443 Len=1128"
"40","0.236181","192.168.0.63","162.159.135.232","UDP","1171","51617  >  443 Len=1129"
"41","0.247908","162.159.135.232","192.168.0.63","UDP","67","443  >  51617 Len=25"
"42","0.313759","162.159.135.232","192.168.0.63","UDP","1242","443  >  51617 Len=1200"
"43","0.313760","162.159.135.232","192.168.0.63","UDP","765","443  >  51617 Len=723"
"44","0.313761","162.159.135.232","192.168.0.63","UDP","1242","443  >  51617 Len=1200"
"45","0.313761","162.159.135.232","192.168.0.63","UDP","1242","443  >  51617 Len=1200"
"46","0.313762","162.159.135.232","192.168.0.63","UDP","368","443  >  51617 Len=326"
"47","0.316823","192.168.0.63","162.159.135.232","UDP","87","51617  >  443 Len=45"
"48","0.317427","162.159.135.232","192.168.0.63","UDP","626","443  >  51617 Len=584"
