"No.","Time","Source","Destination","Protocol","Length","Info"
"1085","26.932107","2620:0:861:ed1a::1","2600:8805:3803:6100:357c:4644:40b6:e846","TCP","1514","443  >  51704 [ACK] Seq=1076767 Ack=7592 Win=83 Len=1428 TSval=2877920680 TSecr=3262522998 [TCP segment of a reassembled PDU]"
"1086","26.932108","2620:0:861:ed1a::1","2600:8805:3803:6100:357c:4644:40b6:e846","TCP","1514","443  >  51704 [ACK] Seq=1078195 Ack=7592 Win=83 Len=1428 TSval=2877920680 TSecr=3262522998 [TCP segment of a reassembled PDU]"
"1087","26.932109","2620:0:861:ed1a::1","2600:8805:3803:6100:357c:4644:40b6:e846","TCP","1514","443  >  51704 [ACK] Seq=1079623 Ack=7592 Win=83 Len=1428 TSval=2877920680 TSecr=3262522998 [TCP segment of a reassembled PDU]"
"1088","26.932109","2620:0:861:ed1a::1","2600:8805:3803:6100:357c:4644:40b6:e846","TCP","1514","443  >  51704 [ACK] Seq=1081051 Ack=7592 Win=83 Len=1428 TSval=2877920680 TSecr=3262522998 [TCP segment of a reassembled PDU]"
"1089","26.932109","2620:0:861:ed1a::1","2600:8805:3803:6100:357c:4644:40b6:e846","TCP","1514","443  >  51704 [ACK] Seq=1082479 Ack=7592 Win=83 Len=1428 TSval=2877920680 TSecr=3262522998 [TCP segment of a reassembled PDU]"
"1090","26.932110","2620:0:861:ed1a::1","2600:8805:3803:6100:357c:4644:40b6:e846","TLSv1.2","461","Application Data"
"1091","26.932111","2620:0:861:ed1a::1","2600:8805:3803:6100:357c:4644:40b6:e846","TCP","1514","443  >  51704 [ACK] Seq=1084282 Ack=7592 Win=83 Len=1428 TSval=2877920681 TSecr=3262522998 [TCP segment of a reassembled PDU]"
"1092","26.932111","2620:0:861:ed1a::1","2600:8805:3803:6100:357c:4644:40b6:e846","TCP","1514","443  >  51704 [ACK] Seq=1085710 Ack=7592 Win=83 Len=1428 TSval=2877920681 TSecr=3262522998 [TCP segment of a reassembled PDU]"
"1093","26.932112","2620:0:861:ed1a::1","2600:8805:3803:6100:357c:4644:40b6:e846","TCP","1514","443  >  51704 [ACK] Seq=1087138 Ack=7592 Win=83 Len=1428 TSval=2877920681 TSecr=3262522998 [TCP segment of a reassembled PDU]"
"1094","26.932112","2620:0:861:ed1a::1","2600:8805:3803:6100:357c:4644:40b6:e846","TLSv1.2","1194","Application Data"
"1095","26.932690","2600:8805:3803:6100:357c:4644:40b6:e846","2620:0:861:ed1a::1","TCP","86","51704  >  443 [ACK] Seq=7592 Ack=1089674 Win=7960 Len=0 TSval=3262523017 TSecr=2877920681"
"1096","26.949788","2600:8805:3803:6100:357c:4644:40b6:e846","2620:0:861:ed1a::1","TLSv1.2","193","Application Data"
"1097","26.949904","2600:8805:3803:6100:357c:4644:40b6:e846","2620:0:861:ed1a::1","TLSv1.2","193","Application Data"
"1098","26.949916","2600:8805:3803:6100:357c:4644:40b6:e846","2620:0:861:ed1a::1","TLSv1.2","193","Application Data"
"1099","26.949934","2600:8805:3803:6100:357c:4644:40b6:e846","2620:0:861:ed1a::1","TLSv1.2","193","Application Data"
"1100","26.949986","2600:8805:3803:6100:357c:4644:40b6:e846","2620:0:861:ed1a::1","TLSv1.2","191","Application Data"
"1101","26.950045","2600:8805:3803:6100:357c:4644:40b6:e846","2620:0:861:ed1a::1","TLSv1.2","193","Application Data"
"1102","26.972088","2620:0:861:ed1a::1","2600:8805:3803:6100:357c:4644:40b6:e846","TCP","86","443  >  51704 [ACK] Seq=1089674 Ack=8232 Win=83 Len=0 TSval=2877920722 TSecr=3262523035"
"1103","26.974343","2620:0:861:ed1a::1","2600:8805:3803:6100:357c:4644:40b6:e846","TCP","1514","443  >  51704 [ACK] Seq=1089674 Ack=8232 Win=83 Len=1428 TSval=2877920722 TSecr=3262523035 [TCP segment of a reassembled PDU]"
"1104","26.974344","2620:0:861:ed1a::1","2600:8805:3803:6100:357c:4644:40b6:e846","TCP","1514","443  >  51704 [ACK] Seq=1091102 Ack=8232 Win=83 Len=1428 TSval=2877920722 TSecr=3262523035 [TCP segment of a reassembled PDU]"
"1105","26.974344","2620:0:861:ed1a::1","2600:8805:3803:6100:357c:4644:40b6:e846","TCP","1514","443  >  51704 [ACK] Seq=1092530 Ack=8232 Win=83 Len=1428 TSval=2877920722 TSecr=3262523035 [TCP segment of a reassembled PDU]"
"1106","26.974552","2600:8805:3803:6100:357c:4644:40b6:e846","2620:0:861:ed1a::1","TCP","86","51704  >  443 [ACK] Seq=8232 Ack=1093958 Win=7960 Len=0 TSval=3262523059 TSecr=2877920722"
"1107","26.975237","2620:0:861:ed1a::1","2600:8805:3803:6100:357c:4644:40b6:e846","TCP","1514","443  >  51704 [ACK] Seq=1093958 Ack=8232 Win=83 Len=1428 TSval=2877920722 TSecr=3262523035 [TCP segment of a reassembled PDU]"
"1108","26.975238","2620:0:861:ed1a::1","2600:8805:3803:6100:357c:4644:40b6:e846","TCP","1514","443  >  51704 [ACK] Seq=1095386 Ack=8232 Win=83 Len=1428 TSval=2877920722 TSecr=3262523035 [TCP segment of a reassembled PDU]"
"1109","26.975238","2620:0:861:ed1a::1","2600:8805:3803:6100:357c:4644:40b6:e846","TLSv1.2","1156","Application Data"
"1110","26.975239","2620:0:861:ed1a::1","2600:8805:3803:6100:357c:4644:40b6:e846","TCP","1514","443  >  51704 [ACK] Seq=1097884 Ack=8232 Win=83 Len=1428 TSval=2877920722 TSecr=3262523035 [TCP segment of a reassembled PDU]"
"1111","26.975240","2620:0:861:ed1a::1","2600:8805:3803:6100:357c:4644:40b6:e846","TCP","1514","443  >  51704 [ACK] Seq=1099312 Ack=8232 Win=83 Len=1428 TSval=2877920722 TSecr=3262523035 [TCP segment of a reassembled PDU]"
"1112","26.975240","2620:0:861:ed1a::1","2600:8805:3803:6100:357c:4644:40b6:e846","TCP","1514","443  >  51704 [ACK] Seq=1100740 Ack=8232 Win=83 Len=1428 TSval=2877920722 TSecr=3262523035 [TCP segment of a reassembled PDU]"
"1113","26.975241","2620:0:861:ed1a::1","2600:8805:3803:6100:357c:4644:40b6:e846","TCP","1514","443  >  51704 [ACK] Seq=1102168 Ack=8232 Win=83 Len=1428 TSval=2877920722 TSecr=3262523035 [TCP segment of a reassembled PDU]"
"1114","26.975241","2620:0:861:ed1a::1","2600:8805:3803:6100:357c:4644:40b6:e846","TCP","1514","443  >  51704 [ACK] Seq=1103596 Ack=8232 Win=83 Len=1428 TSval=2877920722 TSecr=3262523035 [TCP segment of a reassembled PDU]"
"1115","26.975242","2620:0:861:ed1a::1","2600:8805:3803:6100:357c:4644:40b6:e846","TCP","1514","443  >  51704 [ACK] Seq=1105024 Ack=8232 Win=83 Len=1428 TSval=2877920722 TSecr=3262523035 [TCP segment of a reassembled PDU]"
"1116","26.975242","2620:0:861:ed1a::1","2600:8805:3803:6100:357c:4644:40b6:e846","TLSv1.2","111","Application Data"
"1117","26.975243","2620:0:861:ed1a::1","2600:8805:3803:6100:357c:4644:40b6:e846","TCP","1514","443  >  51704 [ACK] Seq=1106477 Ack=8232 Win=83 Len=1428 TSval=2877920723 TSecr=3262523035 [TCP segment of a reassembled PDU]"
"1118","26.975243","2620:0:861:ed1a::1","2600:8805:3803:6100:357c:4644:40b6:e846","TCP","1514","443  >  51704 [ACK] Seq=1107905 Ack=8232 Win=83 Len=1428 TSval=2877920723 TSecr=3262523035 [TCP segment of a reassembled PDU]"
"1119","26.975244","2620:0:861:ed1a::1","2600:8805:3803:6100:357c:4644:40b6:e846","TLSv1.2","137","Application Data"
"1120","26.975469","2600:8805:3803:6100:357c:4644:40b6:e846","2620:0:861:ed1a::1","TCP","86","51704  >  443 [ACK] Seq=8232 Ack=1109384 Win=7960 Len=0 TSval=3262523060 TSecr=2877920723"
"1121","28.711033","2600:8805:3803:6100:357c:4644:40b6:e846","2620:0:861:ed1a::1","TLSv1.2","165","Application Data"
"1122","28.728318","2620:0:861:ed1a::1","2600:8805:3803:6100:357c:4644:40b6:e846","TCP","1514","443  >  51704 [ACK] Seq=1109384 Ack=8311 Win=83 Len=1428 TSval=2877922479 TSecr=3262524796 [TCP segment of a reassembled PDU]"
"1123","28.728407","2600:8805:3803:6100:357c:4644:40b6:e846","2620:0:861:ed1a::1","TCP","86","51704  >  443 [ACK] Seq=8311 Ack=1110812 Win=7938 Len=0 TSval=3262524813 TSecr=2877922479"
"1124","28.728910","2620:0:861:ed1a::1","2600:8805:3803:6100:357c:4644:40b6:e846","TCP","1514","443  >  51704 [ACK] Seq=1110812 Ack=8311 Win=83 Len=1428 TSval=2877922479 TSecr=3262524796 [TCP segment of a reassembled PDU]"
"1125","28.728911","2620:0:861:ed1a::1","2600:8805:3803:6100:357c:4644:40b6:e846","TCP","1514","443  >  51704 [ACK] Seq=1112240 Ack=8311 Win=83 Len=1428 TSval=2877922479 TSecr=3262524796 [TCP segment of a reassembled PDU]"
"1126","28.728911","2620:0:861:ed1a::1","2600:8805:3803:6100:357c:4644:40b6:e846","TCP","1514","443  >  51704 [ACK] Seq=1113668 Ack=8311 Win=83 Len=1428 TSval=2877922479 TSecr=3262524796 [TCP segment of a reassembled PDU]"
"1127","28.728912","2620:0:861:ed1a::1","2600:8805:3803:6100:357c:4644:40b6:e846","TCP","1514","443  >  51704 [ACK] Seq=1115096 Ack=8311 Win=83 Len=1428 TSval=2877922479 TSecr=3262524796 [TCP segment of a reassembled PDU]"
"1128","28.728912","2620:0:861:ed1a::1","2600:8805:3803:6100:357c:4644:40b6:e846","TCP","1514","443  >  51704 [ACK] Seq=1116524 Ack=8311 Win=83 Len=1428 TSval=2877922479 TSecr=3262524796 [TCP segment of a reassembled PDU]"
"1129","28.728912","2620:0:861:ed1a::1","2600:8805:3803:6100:357c:4644:40b6:e846","TCP","1514","443  >  51704 [ACK] Seq=1117952 Ack=8311 Win=83 Len=1428 TSval=2877922479 TSecr=3262524796 [TCP segment of a reassembled PDU]"
"1130","28.728913","2620:0:861:ed1a::1","2600:8805:3803:6100:357c:4644:40b6:e846","TCP","1514","443  >  51704 [ACK] Seq=1119380 Ack=8311 Win=83 Len=1428 TSval=2877922479 TSecr=3262524796 [TCP segment of a reassembled PDU]"
"1131","28.728913","2620:0:861:ed1a::1","2600:8805:3803:6100:357c:4644:40b6:e846","TCP","1514","443  >  51704 [ACK] Seq=1120808 Ack=8311 Win=83 Len=1428 TSval=2877922479 TSecr=3262524796 [TCP segment of a reassembled PDU]"
"1132","28.728913","2620:0:861:ed1a::1","2600:8805:3803:6100:357c:4644:40b6:e846","TCP","1514","443  >  51704 [ACK] Seq=1122236 Ack=8311 Win=83 Len=1428 TSval=2877922479 TSecr=3262524796 [TCP segment of a reassembled PDU]"
"1133","28.728914","2620:0:861:ed1a::1","2600:8805:3803:6100:357c:4644:40b6:e846","TLSv1.2","430","Application Data"
"1134","28.728962","2600:8805:3803:6100:357c:4644:40b6:e846","2620:0:861:ed1a::1","TCP","86","51704  >  443 [ACK] Seq=8311 Ack=1124008 Win=7754 Len=0 TSval=3262524813 TSecr=2877922479"
"1135","28.729067","2600:8805:3803:6100:357c:4644:40b6:e846","2620:0:861:ed1a::1","TCP","86","[TCP Window Update] 51704  >  443 [ACK] Seq=8311 Ack=1124008 Win=7960 Len=0 TSval=3262524813 TSecr=2877922479"
"1136","28.729826","2620:0:861:ed1a::1","2600:8805:3803:6100:357c:4644:40b6:e846","TCP","1514","443  >  51704 [ACK] Seq=1124008 Ack=8311 Win=83 Len=1428 TSval=2877922479 TSecr=3262524796 [TCP segment of a reassembled PDU]"
"1137","28.729827","2620:0:861:ed1a::1","2600:8805:3803:6100:357c:4644:40b6:e846","TLSv1.2","1380","Application Data"
"1138","28.729827","2620:0:861:ed1a::1","2600:8805:3803:6100:357c:4644:40b6:e846","TCP","1514","443  >  51704 [ACK] Seq=1126730 Ack=8311 Win=83 Len=1428 TSval=2877922479 TSecr=3262524796 [TCP segment of a reassembled PDU]"
"1139","28.729828","2620:0:861:ed1a::1","2600:8805:3803:6100:357c:4644:40b6:e846","TCP","1514","443  >  51704 [ACK] Seq=1128158 Ack=8311 Win=83 Len=1428 TSval=2877922479 TSecr=3262524796 [TCP segment of a reassembled PDU]"
"1140","28.729829","2620:0:861:ed1a::1","2600:8805:3803:6100:357c:4644:40b6:e846","TCP","1514","443  >  51704 [ACK] Seq=1129586 Ack=8311 Win=83 Len=1428 TSval=2877922479 TSecr=3262524796 [TCP segment of a reassembled PDU]"
"1141","28.729829","2620:0:861:ed1a::1","2600:8805:3803:6100:357c:4644:40b6:e846","TCP","1514","443  >  51704 [ACK] Seq=1131014 Ack=8311 Win=83 Len=1428 TSval=2877922479 TSecr=3262524796 [TCP segment of a reassembled PDU]"
"1142","28.729830","2620:0:861:ed1a::1","2600:8805:3803:6100:357c:4644:40b6:e846","TCP","1514","443  >  51704 [ACK] Seq=1132442 Ack=8311 Win=83 Len=1428 TSval=2877922479 TSecr=3262524796 [TCP segment of a reassembled PDU]"
"1143","28.729830","2620:0:861:ed1a::1","2600:8805:3803:6100:357c:4644:40b6:e846","TCP","1514","443  >  51704 [ACK] Seq=1133870 Ack=8311 Win=83 Len=1428 TSval=2877922479 TSecr=3262524796 [TCP segment of a reassembled PDU]"
"1144","28.729831","2620:0:861:ed1a::1","2600:8805:3803:6100:357c:4644:40b6:e846","TCP","1514","443  >  51704 [ACK] Seq=1135298 Ack=8311 Win=83 Len=1428 TSval=2877922479 TSecr=3262524796 [TCP segment of a reassembled PDU]"
"1145","28.729831","2620:0:861:ed1a::1","2600:8805:3803:6100:357c:4644:40b6:e846","TCP","1514","443  >  51704 [ACK] Seq=1136726 Ack=8311 Win=83 Len=1428 TSval=2877922479 TSecr=3262524796 [TCP segment of a reassembled PDU]"
"1146","28.729832","2620:0:861:ed1a::1","2600:8805:3803:6100:357c:4644:40b6:e846","TCP","1514","443  >  51704 [ACK] Seq=1138154 Ack=8311 Win=83 Len=1428 TSval=2877922479 TSecr=3262524796 [TCP segment of a reassembled PDU]"
"1147","28.729832","2620:0:861:ed1a::1","2600:8805:3803:6100:357c:4644:40b6:e846","TCP","1514","443  >  51704 [ACK] Seq=1139582 Ack=8311 Win=83 Len=1428 TSval=2877922479 TSecr=3262524796 [TCP segment of a reassembled PDU]"
"1148","28.729833","2620:0:861:ed1a::1","2600:8805:3803:6100:357c:4644:40b6:e846","TCP","1514","443  >  51704 [ACK] Seq=1141010 Ack=8311 Win=83 Len=1428 TSval=2877922479 TSecr=3262524796 [TCP segment of a reassembled PDU]"
"1149","28.729833","2620:0:861:ed1a::1","2600:8805:3803:6100:357c:4644:40b6:e846","TLSv1.2","729","Application Data"
"1150","28.729956","2600:8805:3803:6100:357c:4644:40b6:e846","2620:0:861:ed1a::1","TCP","86","51704  >  443 [ACK] Seq=8311 Ack=1139582 Win=7717 Len=0 TSval=3262524815 TSecr=2877922479"
"1151","28.730012","2600:8805:3803:6100:357c:4644:40b6:e846","2620:0:861:ed1a::1","TCP","86","51704  >  443 [ACK] Seq=8311 Ack=1143081 Win=7662 Len=0 TSval=3262524815 TSecr=2877922479"
"1152","28.730512","2600:8805:3803:6100:357c:4644:40b6:e846","2620:0:861:ed1a::1","TCP","86","[TCP Window Update] 51704  >  443 [ACK] Seq=8311 Ack=1143081 Win=7960 Len=0 TSval=3262524815 TSecr=2877922479"
"1153","28.730977","2620:0:861:ed1a::1","2600:8805:3803:6100:357c:4644:40b6:e846","TCP","1514","443  >  51704 [ACK] Seq=1143081 Ack=8311 Win=83 Len=1428 TSval=2877922480 TSecr=3262524796 [TCP segment of a reassembled PDU]"
"1154","28.730978","2620:0:861:ed1a::1","2600:8805:3803:6100:357c:4644:40b6:e846","TCP","1514","443  >  51704 [ACK] Seq=1144509 Ack=8311 Win=83 Len=1428 TSval=2877922480 TSecr=3262524796 [TCP segment of a reassembled PDU]"
"1155","28.731028","2600:8805:3803:6100:357c:4644:40b6:e846","2620:0:861:ed1a::1","TCP","86","51704  >  443 [ACK] Seq=8311 Ack=1145937 Win=7916 Len=0 TSval=3262524816 TSecr=2877922480"
"1156","28.731254","2600:8805:3803:6100:357c:4644:40b6:e846","2620:0:861:ed1a::1","TCP","86","[TCP Window Update] 51704  >  443 [ACK] Seq=8311 Ack=1145937 Win=7960 Len=0 TSval=3262524816 TSecr=2877922480"
"1157","28.731926","2620:0:861:ed1a::1","2600:8805:3803:6100:357c:4644:40b6:e846","TCP","1514","443  >  51704 [ACK] Seq=1145937 Ack=8311 Win=83 Len=1428 TSval=2877922480 TSecr=3262524796 [TCP segment of a reassembled PDU]"
"1158","28.731926","2620:0:861:ed1a::1","2600:8805:3803:6100:357c:4644:40b6:e846","TCP","1514","443  >  51704 [ACK] Seq=1147365 Ack=8311 Win=83 Len=1428 TSval=2877922480 TSecr=3262524796 [TCP segment of a reassembled PDU]"
"1159","28.731927","2620:0:861:ed1a::1","2600:8805:3803:6100:357c:4644:40b6:e846","TCP","1514","443  >  51704 [ACK] Seq=1148793 Ack=8311 Win=83 Len=1428 TSval=2877922480 TSecr=3262524796 [TCP segment of a reassembled PDU]"
"1160","28.731927","2620:0:861:ed1a::1","2600:8805:3803:6100:357c:4644:40b6:e846","TCP","1514","443  >  51704 [ACK] Seq=1150221 Ack=8311 Win=83 Len=1428 TSval=2877922480 TSecr=3262524796 [TCP segment of a reassembled PDU]"
"1161","28.731928","2620:0:861:ed1a::1","2600:8805:3803:6100:357c:4644:40b6:e846","TCP","1514","443  >  51704 [ACK] Seq=1151649 Ack=8311 Win=83 Len=1428 TSval=2877922480 TSecr=3262524796 [TCP segment of a reassembled PDU]"
"1162","28.731928","2620:0:861:ed1a::1","2600:8805:3803:6100:357c:4644:40b6:e846","TCP","1514","443  >  51704 [ACK] Seq=1153077 Ack=8311 Win=83 Len=1428 TSval=2877922480 TSecr=3262524796 [TCP segment of a reassembled PDU]"
"1163","28.731928","2620:0:861:ed1a::1","2600:8805:3803:6100:357c:4644:40b6:e846","TCP","1514","443  >  51704 [ACK] Seq=1154505 Ack=8311 Win=83 Len=1428 TSval=2877922480 TSecr=3262524796 [TCP segment of a reassembled PDU]"
"1164","28.731929","2620:0:861:ed1a::1","2600:8805:3803:6100:357c:4644:40b6:e846","TCP","1514","443  >  51704 [ACK] Seq=1155933 Ack=8311 Win=83 Len=1428 TSval=2877922480 TSecr=3262524796 [TCP segment of a reassembled PDU]"
"1165","28.731929","2620:0:861:ed1a::1","2600:8805:3803:6100:357c:4644:40b6:e846","TCP","1514","443  >  51704 [ACK] Seq=1157361 Ack=8311 Win=83 Len=1428 TSval=2877922480 TSecr=3262524796 [TCP segment of a reassembled PDU]"
"1166","28.731930","2620:0:861:ed1a::1","2600:8805:3803:6100:357c:4644:40b6:e846","TLSv1.2","729","Application Data"
