"No.","Time","Source","Destination","Protocol","Length","Info"
"332","0.224204","69.192.19.101","100.65.82.205","TCP","1514","443  >  55762 [ACK] Seq=301457 Ack=4661 Win=64128 Len=1448 TSval=3164176919 TSecr=3821981556 [TCP segment of a reassembled PDU]"
"333","0.224460","69.192.19.101","100.65.82.205","TCP","1514","443  >  55762 [ACK] Seq=302905 Ack=4661 Win=64128 Len=1448 TSval=3164176919 TSecr=3821981556 [TCP segment of a reassembled PDU]"
"334","0.224460","69.192.19.101","100.65.82.205","TLSv1.3","1514","Application Data, Application Data"
"335","0.224461","69.192.19.101","100.65.82.205","TCP","1514","443  >  55762 [ACK] Seq=305801 Ack=4661 Win=64128 Len=1448 TSval=3164176919 TSecr=3821981556 [TCP segment of a reassembled PDU]"
"336","0.224461","69.192.19.101","100.65.82.205","TCP","1514","443  >  55762 [ACK] Seq=307249 Ack=4661 Win=64128 Len=1448 TSval=3164176919 TSecr=3821981556 [TCP segment of a reassembled PDU]"
"337","0.225130","69.192.19.101","100.65.82.205","TCP","1514","443  >  55762 [ACK] Seq=308697 Ack=4661 Win=64128 Len=1448 TSval=3164176919 TSecr=3821981556 [TCP segment of a reassembled PDU]"
"338","0.225131","69.192.19.101","100.65.82.205","TCP","1514","443  >  55762 [PSH, ACK] Seq=310145 Ack=4661 Win=64128 Len=1448 TSval=3164176919 TSecr=3821981556 [TCP segment of a reassembled PDU]"
"339","0.225132","69.192.19.101","100.65.82.205","TCP","1514","443  >  55762 [ACK] Seq=311593 Ack=4661 Win=64128 Len=1448 TSval=3164176920 TSecr=3821981556 [TCP segment of a reassembled PDU]"
"340","0.225133","69.192.19.101","100.65.82.205","TCP","1514","443  >  55762 [ACK] Seq=313041 Ack=4661 Win=64128 Len=1448 TSval=3164176920 TSecr=3821981556 [TCP segment of a reassembled PDU]"
"341","0.225434","69.192.19.101","100.65.82.205","TCP","1514","443  >  55762 [ACK] Seq=314489 Ack=4661 Win=64128 Len=1448 TSval=3164176920 TSecr=3821981556 [TCP segment of a reassembled PDU]"
"342","0.225434","69.192.19.101","100.65.82.205","TCP","1514","443  >  55762 [ACK] Seq=315937 Ack=4661 Win=64128 Len=1448 TSval=3164176920 TSecr=3821981556 [TCP segment of a reassembled PDU]"
"343","0.225435","69.192.19.101","100.65.82.205","TCP","1514","443  >  55762 [ACK] Seq=317385 Ack=4661 Win=64128 Len=1448 TSval=3164176920 TSecr=3821981556 [TCP segment of a reassembled PDU]"
"344","0.225435","69.192.19.101","100.65.82.205","TCP","1514","443  >  55762 [ACK] Seq=318833 Ack=4661 Win=64128 Len=1448 TSval=3164176920 TSecr=3821981556 [TCP segment of a reassembled PDU]"
"345","0.226214","69.192.19.101","100.65.82.205","TLSv1.3","1514","Application Data, Application Data"
"346","0.226215","69.192.19.101","100.65.82.205","TCP","1514","443  >  55762 [PSH, ACK] Seq=321729 Ack=4661 Win=64128 Len=1448 TSval=3164176920 TSecr=3821981556 [TCP segment of a reassembled PDU]"
"347","0.226216","69.192.19.101","100.65.82.205","TCP","1514","443  >  55762 [ACK] Seq=323177 Ack=4661 Win=64128 Len=1448 TSval=3164176921 TSecr=3821981556 [TCP segment of a reassembled PDU]"
"348","0.226217","69.192.19.101","100.65.82.205","TCP","1514","443  >  55762 [ACK] Seq=324625 Ack=4661 Win=64128 Len=1448 TSval=3164176921 TSecr=3821981556 [TCP segment of a reassembled PDU]"
"349","0.226488","69.192.19.101","100.65.82.205","TCP","1514","443  >  55762 [ACK] Seq=326073 Ack=4661 Win=64128 Len=1448 TSval=3164176921 TSecr=3821981556 [TCP segment of a reassembled PDU]"
"350","0.226488","69.192.19.101","100.65.82.205","TCP","1514","443  >  55762 [ACK] Seq=327521 Ack=4661 Win=64128 Len=1448 TSval=3164176921 TSecr=3821981556 [TCP segment of a reassembled PDU]"
"351","0.226489","69.192.19.101","100.65.82.205","TCP","1514","443  >  55762 [ACK] Seq=328969 Ack=4661 Win=64128 Len=1448 TSval=3164176921 TSecr=3821981556 [TCP segment of a reassembled PDU]"
"352","0.226490","69.192.19.101","100.65.82.205","TCP","1514","443  >  55762 [ACK] Seq=330417 Ack=4661 Win=64128 Len=1448 TSval=3164176921 TSecr=3821981556 [TCP segment of a reassembled PDU]"
"353","0.227177","69.192.19.101","100.65.82.205","TCP","1514","443  >  55762 [ACK] Seq=331865 Ack=4661 Win=64128 Len=1448 TSval=3164176921 TSecr=3821981556 [TCP segment of a reassembled PDU]"
"354","0.227178","69.192.19.101","100.65.82.205","TLSv1.3","1514","Application Data"
"355","0.229922","69.192.19.101","100.65.82.205","TCP","1514","443  >  55762 [ACK] Seq=334761 Ack=4661 Win=64128 Len=1448 TSval=3164176925 TSecr=3821981590 [TCP segment of a reassembled PDU]"
"356","0.229983","100.65.82.205","69.192.19.101","TCP","66","55762  >  443 [ACK] Seq=4661 Ack=336209 Win=602624 Len=0 TSval=3821981609 TSecr=3164176918"
"357","0.230164","69.192.19.101","100.65.82.205","TLSv1.3","1514","Application Data, Application Data"
"358","0.230165","69.192.19.101","100.65.82.205","TCP","1514","443  >  55762 [ACK] Seq=337657 Ack=4661 Win=64128 Len=1448 TSval=3164176925 TSecr=3821981590 [TCP segment of a reassembled PDU]"
"359","0.230200","100.65.82.205","69.192.19.101","TCP","66","55762  >  443 [ACK] Seq=4661 Ack=339105 Win=634560 Len=0 TSval=3821981609 TSecr=3164176925"
"360","0.230391","69.192.19.101","100.65.82.205","TCP","1514","443  >  55762 [ACK] Seq=339105 Ack=4661 Win=64128 Len=1448 TSval=3164176925 TSecr=3821981590 [TCP segment of a reassembled PDU]"
"361","0.230392","69.192.19.101","100.65.82.205","TCP","1514","443  >  55762 [ACK] Seq=340553 Ack=4661 Win=64128 Len=1448 TSval=3164176925 TSecr=3821981590 [TCP segment of a reassembled PDU]"
"362","0.231297","69.192.19.101","100.65.82.205","TCP","1514","443  >  55762 [ACK] Seq=342001 Ack=4661 Win=64128 Len=1448 TSval=3164176925 TSecr=3821981590 [TCP segment of a reassembled PDU]"
"363","0.231298","69.192.19.101","100.65.82.205","TLSv1.3","938","Application Data"
"364","0.231383","100.65.82.205","69.192.19.101","TCP","66","55762  >  443 [ACK] Seq=4661 Ack=344321 Win=646784 Len=0 TSval=3821981610 TSecr=3164176925"
"365","0.231422","100.65.82.205","69.192.19.101","TCP","66","[TCP Window Update] 55762  >  443 [ACK] Seq=4661 Ack=344321 Win=655232 Len=0 TSval=3821981610 TSecr=3164176925"
"366","0.479298","100.65.82.205","69.192.19.101","TLSv1.3","1386","Application Data"
"367","0.479433","100.65.82.205","69.192.19.101","TLSv1.3","170","Application Data"
"368","0.481830","100.65.82.205","69.192.19.101","TLSv1.3","159","Application Data"
"369","0.481956","100.65.82.205","69.192.19.101","TLSv1.3","199","Application Data"
"370","0.499454","69.192.19.101","100.65.82.205","TCP","66","443  >  55762 [ACK] Seq=344321 Ack=6178 Win=64128 Len=0 TSval=3164177195 TSecr=3821981858"
"371","0.529818","100.65.82.205","69.192.19.101","TCP","199","[TCP Retransmission] 55762  >  443 [PSH, ACK] Seq=6178 Ack=344321 Win=655232 Len=133 TSval=3821981909 TSecr=3164177195"
"372","0.540565","69.192.19.101","100.65.82.205","TCP","66","443  >  55762 [ACK] Seq=344321 Ack=6311 Win=64128 Len=0 TSval=3164177236 TSecr=3821981860"
"373","0.551885","69.192.19.101","100.65.82.205","TCP","78","[TCP Dup ACK 372#1] 443  >  55762 [ACK] Seq=344321 Ack=6311 Win=64128 Len=0 TSval=3164177243 TSecr=3821981909 SLE=6178 SRE=6311"
